Video_name,happy,angry,sad,surprise,disgust,fear,neutral,emotion_change,each_video_emotion_count,neutral_%
id23_id33_0005.mp4,146,0,20,58,60,14,10,53,308,0.032467532
id23_id33_0006.mp4,9,0,33,88,43,133,8,66,314,0.025477707
id23_id33_0007.mp4,84,15,68,19,20,93,12,77,311,0.038585209
id23_id34_0000.mp4,6,0,56,3,103,150,0,79,318,0
id23_id34_0001.mp4,3,0,108,18,84,98,0,75,311,0
id23_id34_0002.mp4,20,1,87,87,34,90,5,99,324,0.015432099
id23_id34_0003.mp4,24,0,0,1,70,91,0,53,186,0
id23_id34_0005.mp4,138,0,9,53,31,76,1,55,308,0.003246753
id23_id34_0006.mp4,10,0,27,87,12,171,7,35,314,0.022292994
id23_id34_0007.mp4,74,24,76,14,18,99,6,86,311,0.019292605
id23_id34_0009.mp4,63,0,159,9,39,49,0,89,319,0
id23_id35_0000.mp4,1,0,42,0,94,181,0,63,318,0
id23_id35_0002.mp4,24,2,87,81,23,98,4,81,319,0.012539185
id23_id35_0003.mp4,90,0,1,0,58,37,0,49,186,0
id23_id35_0004.mp4,54,1,54,41,32,97,11,75,290,0.037931034
id23_id35_0005.mp4,122,0,9,43,78,52,4,45,308,0.012987013
id23_id35_0006.mp4,13,0,37,88,34,126,16,57,314,0.050955414
id23_id35_0007.mp4,77,12,60,23,2,127,12,92,313,0.038338658
id23_id35_0009.mp4,107,0,58,9,15,128,0,108,317,0
id23_id37_0000.mp4,8,0,20,6,40,244,0,41,318,0
id23_id37_0001.mp4,4,0,64,3,12,226,3,66,312,0.009615385
id23_id37_0002.mp4,25,0,110,72,26,86,3,85,322,0.00931677
id23_id37_0003.mp4,27,0,0,10,73,76,0,43,186,0
id23_id37_0004.mp4,65,3,30,36,23,132,6,78,295,0.020338983
id23_id37_0005.mp4,110,0,10,26,83,68,11,67,308,0.035714286
id23_id37_0006.mp4,4,0,12,95,24,171,8,34,314,0.025477707
id23_id37_0007.mp4,72,47,57,5,12,114,9,98,316,0.028481013
id23_id37_0008.mp4,0,0,68,59,17,163,0,53,307,0
id23_id37_0009.mp4,47,0,12,20,213,21,3,56,316,0.009493671
id23_id38_0000.mp4,2,0,18,5,44,249,0,45,318,0
id23_id38_0001.mp4,0,0,73,27,108,99,2,88,309,0.006472492
id23_id38_0002.mp4,19,0,78,90,27,113,1,104,328,0.00304878
id23_id38_0003.mp4,67,0,5,0,15,99,0,36,186,0
id23_id38_0004.mp4,26,2,83,40,24,123,0,69,298,0
id23_id38_0005.mp4,53,0,0,72,83,97,3,57,308,0.00974026
id23_id38_0006.mp4,2,0,12,95,21,179,5,31,314,0.015923567
id23_id38_0007.mp4,87,17,39,14,8,134,7,75,306,0.022875817
id23_id3_0000.mp4,3,0,98,0,81,136,0,78,318,0
id23_id3_0001.mp4,0,0,110,3,89,95,14,80,311,0.045016077
id23_id3_0002.mp4,19,0,116,89,26,75,3,87,328,0.009146341
id23_id3_0003.mp4,22,0,1,2,36,125,0,34,186,0
id23_id3_0004.mp4,45,12,34,40,16,143,7,70,297,0.023569024
id23_id3_0005.mp4,64,0,5,51,64,119,5,75,308,0.016233766
id23_id3_0006.mp4,1,0,20,86,24,174,9,48,314,0.02866242
id23_id3_0007.mp4,60,49,34,31,33,89,14,82,310,0.04516129
id23_id3_0009.mp4,142,0,18,9,99,44,4,86,316,0.012658228
id23_id4_0000.mp4,11,0,16,7,28,256,0,34,318,0
id23_id4_0001.mp4,0,0,16,15,2,272,2,31,307,0.006514658
id23_id4_0002.mp4,23,0,104,83,17,91,3,68,321,0.009345794
id23_id4_0003.mp4,12,0,0,0,48,126,0,33,186,0
id23_id4_0004.mp4,44,3,67,36,6,137,1,59,294,0.003401361
id23_id4_0005.mp4,38,0,11,19,6,234,0,63,308,0
id23_id4_0006.mp4,4,0,25,72,7,197,9,54,314,0.02866242
id23_id4_0007.mp4,78,19,65,9,15,120,4,81,310,0.012903226
id23_id4_0009.mp4,94,11,5,17,86,103,0,78,316,0
id23_id6_0000.mp4,2,0,46,0,23,242,5,31,318,0.01572327
id23_id6_0001.mp4,22,0,147,0,5,135,0,77,309,0
id23_id6_0002.mp4,89,0,138,32,3,60,1,97,323,0.003095975
id23_id6_0003.mp4,117,0,3,1,10,55,0,42,186,0
id23_id6_0004.mp4,115,0,34,35,13,93,0,63,290,0
id23_id6_0005.mp4,248,0,39,0,9,12,0,44,308,0
id23_id6_0006.mp4,25,0,15,36,6,222,10,60,314,0.031847134
id23_id6_0007.mp4,152,27,37,6,3,79,8,83,312,0.025641026
id23_id6_0009.mp4,124,0,6,0,53,127,6,85,316,0.018987342
id23_id9_0000.mp4,10,0,1,89,121,97,0,61,318,0
id23_id9_0001.mp4,0,0,2,0,216,91,0,52,309,0
id23_id9_0002.mp4,7,0,10,111,62,128,3,58,321,0.009345794
id23_id9_0003.mp4,4,0,3,2,134,43,0,41,186,0
id23_id9_0004.mp4,28,6,18,50,87,97,11,47,297,0.037037037
id23_id9_0005.mp4,70,0,0,88,108,42,0,35,308,0
id23_id9_0006.mp4,1,5,12,91,65,132,8,54,314,0.025477707
id23_id9_0007.mp4,68,24,35,42,39,99,0,91,307,0
id23_id9_0008.mp4,0,0,12,69,74,152,0,52,307,0
id23_id9_0009.mp4,11,0,6,60,220,17,1,59,315,0.003174603
id24_id19_0000.mp4,81,0,10,1,191,31,27,143,341,0.079178886
id24_id19_0002.mp4,36,0,1,29,198,37,0,64,301,0
id24_id19_0003.mp4,24,11,56,46,48,87,0,81,272,0
id24_id19_0004.mp4,13,0,3,45,255,2,3,47,321,0.009345794
id24_id19_0005.mp4,0,0,56,89,128,64,0,75,337,0
id24_id19_0006.mp4,0,0,7,35,165,138,0,60,345,0
id24_id19_0009.mp4,14,0,1,114,155,27,0,37,311,0
id24_id20_0000.mp4,102,0,3,16,141,41,28,127,331,0.084592145
id24_id20_0002.mp4,62,0,0,25,180,48,2,44,317,0.006309148
id24_id20_0003.mp4,12,2,95,62,16,108,0,68,295,0
id24_id20_0004.mp4,33,0,34,57,149,42,7,82,322,0.02173913
id24_id20_0005.mp4,62,0,18,53,81,123,0,81,337,0
id24_id20_0006.mp4,4,0,60,43,86,150,0,68,343,0
id24_id20_0007.mp4,5,0,169,2,113,22,0,58,311,0
id24_id20_0008.mp4,7,0,68,75,150,3,4,78,307,0.013029316
id24_id20_0009.mp4,6,0,10,118,132,51,0,66,317,0
id24_id21_0000.mp4,108,0,21,16,143,38,16,154,342,0.046783626
id24_id21_0002.mp4,45,0,0,10,160,105,0,52,320,0
id24_id21_0003.mp4,7,0,102,73,6,114,0,56,302,0
id24_id21_0004.mp4,26,0,12,91,156,35,2,72,322,0.00621118
id24_id21_0005.mp4,8,0,107,59,38,125,0,60,337,0
id24_id21_0006.mp4,6,0,86,47,79,129,0,79,347,0
id24_id21_0007.mp4,4,0,172,4,67,64,0,74,311,0
id24_id21_0008.mp4,7,0,67,98,127,11,4,66,314,0.012738854
id24_id21_0009.mp4,11,0,1,158,39,102,0,46,311,0
id24_id22_0000.mp4,146,0,10,9,113,31,32,131,341,0.093841642
id24_id22_0001.mp4,7,0,49,53,191,1,0,52,301,0
id24_id22_0002.mp4,11,0,0,31,182,82,0,28,306,0
id24_id22_0003.mp4,44,2,120,13,47,83,0,86,309,0
id24_id22_0004.mp4,22,0,13,36,242,1,7,43,321,0.021806854
id24_id22_0005.mp4,96,0,4,40,87,110,0,62,337,0
id24_id22_0006.mp4,0,0,10,37,175,125,0,70,347,0
id24_id22_0007.mp4,24,0,122,2,162,5,0,67,315,0
id24_id22_0008.mp4,19,0,33,58,155,2,42,100,309,0.13592233
id24_id22_0009.mp4,1,0,1,79,190,40,0,35,311,0
id24_id23_0000.mp4,118,0,39,14,126,30,27,175,354,0.076271186
id24_id23_0002.mp4,45,0,0,18,154,98,0,44,315,0
id24_id23_0003.mp4,14,14,119,60,15,74,0,71,296,0
id24_id23_0004.mp4,17,0,12,75,155,45,17,90,321,0.052959502
id24_id23_0005.mp4,64,0,55,60,15,143,0,75,337,0
id24_id23_0006.mp4,8,0,116,48,57,117,0,98,346,0
id24_id23_0007.mp4,9,0,187,1,70,45,0,68,312,0
id24_id23_0009.mp4,15,0,18,123,73,82,0,57,311,0
id24_id25_0000.mp4,103,0,7,16,146,48,26,138,346,0.075144509
id24_id25_0002.mp4,2,0,0,40,166,23,0,23,231,0
id24_id25_0003.mp4,9,0,76,62,23,74,0,60,244,0
id24_id25_0004.mp4,0,0,5,92,214,0,10,47,321,0.031152648
id24_id25_0005.mp4,1,0,14,73,214,35,0,37,337,0
id24_id25_0006.mp4,0,0,7,56,201,81,0,51,345,0
id24_id25_0007.mp4,4,0,182,1,114,9,1,47,311,0.003215434
id24_id25_0008.mp4,3,0,68,97,114,0,11,58,293,0.037542662
id24_id25_0009.mp4,2,0,1,179,97,32,0,35,311,0
id24_id26_0000.mp4,107,0,16,9,133,47,25,143,337,0.074183976
id24_id26_0002.mp4,4,0,0,88,147,73,0,55,312,0
id24_id26_0003.mp4,13,11,100,36,20,125,0,70,305,0
id24_id26_0004.mp4,2,0,14,95,150,55,5,69,321,0.015576324
id24_id26_0005.mp4,77,0,5,63,48,144,0,65,337,0
id24_id26_0006.mp4,1,0,26,53,64,199,0,42,343,0
id24_id26_0007.mp4,4,0,124,0,98,88,0,79,314,0
id24_id26_0008.mp4,2,0,82,64,150,14,0,68,312,0
id24_id26_0009.mp4,2,0,7,174,97,37,0,52,317,0
id24_id27_0000.mp4,94,0,17,9,148,55,19,141,342,0.055555556
id24_id27_0002.mp4,33,0,0,30,190,67,0,74,320,0
id24_id27_0003.mp4,21,2,119,16,30,109,0,61,297,0
id24_id27_0004.mp4,9,0,20,28,252,11,1,49,321,0.003115265
id24_id27_0005.mp4,38,0,16,37,71,174,0,90,336,0
id24_id27_0006.mp4,8,0,29,48,139,121,0,73,345,0
id24_id27_0007.mp4,6,0,179,1,86,38,0,62,310,0
id24_id27_0008.mp4,11,0,108,12,179,1,0,34,311,0
id24_id27_0009.mp4,5,0,3,87,162,54,0,44,311,0
id24_id28_0000.mp4,154,0,29,9,82,35,27,128,336,0.080357143
id24_id28_0002.mp4,56,0,0,18,183,65,0,59,322,0
id24_id28_0003.mp4,24,2,122,27,13,112,0,67,300,0
id24_id28_0004.mp4,26,0,17,62,186,16,14,81,321,0.043613707
id24_id28_0005.mp4,77,1,10,44,33,172,0,68,337,0
id24_id28_0006.mp4,14,0,38,44,163,87,0,87,346,0
id24_id28_0007.mp4,10,0,134,0,115,50,0,68,309,0
id24_id28_0008.mp4,16,0,80,37,149,1,25,83,308,0.081168831
id24_id28_0009.mp4,7,0,7,80,98,119,0,46,311,0
id25_id19_0002.mp4,0,0,22,35,253,25,4,47,339,0.01179941
id25_id19_0003.mp4,35,0,4,49,74,88,0,76,250,0
id25_id19_0007.mp4,12,0,1,2,185,109,3,38,312,0.009615385
id25_id19_0008.mp4,25,0,11,0,31,230,0,33,297,0
id25_id19_0010.mp4,1,0,13,0,303,36,0,50,353,0
id25_id20_0002.mp4,10,0,22,42,150,117,1,74,342,0.002923977
id25_id20_0003.mp4,28,0,5,31,33,153,0,62,250,0
id25_id20_0005.mp4,64,0,7,173,47,13,4,47,308,0.012987013
id25_id20_0007.mp4,6,2,0,19,125,160,0,59,312,0
id25_id20_0008.mp4,48,0,0,0,4,241,0,18,293,0
id25_id20_0010.mp4,0,0,3,0,310,39,0,43,352,0
id25_id21_0002.mp4,2,0,31,52,231,21,4,65,341,0.011730205
id25_id21_0003.mp4,18,0,1,81,58,92,0,65,250,0
id25_id21_0005.mp4,44,0,0,197,52,3,8,47,304,0.026315789
id25_id21_0007.mp4,5,0,0,31,135,141,0,40,312,0
id25_id21_0008.mp4,29,0,6,0,0,254,0,16,289,0
id25_id21_0010.mp4,0,0,39,0,295,22,0,61,356,0
id25_id22_0002.mp4,1,0,66,14,159,98,4,90,342,0.011695906
id25_id22_0003.mp4,35,0,4,16,28,167,0,48,250,0
id25_id22_0004.mp4,0,0,25,0,236,66,0,49,327,0
id25_id22_0007.mp4,9,0,0,12,169,118,4,39,312,0.012820513
id25_id22_0008.mp4,16,0,21,0,18,240,0,32,295,0
id25_id22_0010.mp4,1,0,7,0,327,18,2,24,355,0.005633803
id25_id23_0000.mp4,17,0,20,53,51,183,0,174,324,0
id25_id23_0002.mp4,3,0,36,55,193,46,7,68,340,0.020588235
id25_id23_0003.mp4,26,0,8,48,31,137,0,66,250,0
id25_id23_0005.mp4,20,0,17,194,33,12,26,48,302,0.086092715
id25_id23_0007.mp4,5,0,0,13,125,167,0,37,310,0
id25_id23_0008.mp4,13,0,31,0,15,233,0,21,292,0
id25_id23_0010.mp4,0,0,69,0,228,51,2,90,350,0.005714286
id25_id24_0002.mp4,5,0,79,41,89,125,2,83,341,0.005865103
id25_id24_0003.mp4,50,0,17,25,5,153,0,59,250,0
id25_id24_0005.mp4,94,0,5,163,18,7,17,48,304,0.055921053
id25_id24_0007.mp4,56,0,3,16,83,149,5,66,312,0.016025641
id25_id24_0008.mp4,41,0,13,0,12,222,0,19,288,0
id25_id24_0010.mp4,4,0,86,0,230,33,2,79,355,0.005633803
id25_id26_0000.mp4,20,0,2,59,63,190,0,167,334,0
id25_id26_0002.mp4,0,0,38,29,144,131,2,82,344,0.005813953
id25_id26_0003.mp4,48,0,4,32,49,117,0,74,250,0
id25_id26_0004.mp4,0,0,48,2,89,188,0,61,327,0
id25_id26_0005.mp4,57,0,6,163,55,20,5,54,306,0.016339869
id25_id26_0006.mp4,0,0,2,0,302,11,0,10,315,0
id25_id26_0007.mp4,9,0,2,9,139,153,0,38,312,0
id25_id26_0008.mp4,29,0,10,0,17,242,0,32,298,0
id25_id26_0010.mp4,0,0,13,0,292,44,2,45,351,0.005698006
id25_id27_0002.mp4,4,0,23,34,165,112,3,68,341,0.008797654
id25_id27_0003.mp4,6,0,1,18,71,154,0,54,250,0
id25_id27_0004.mp4,0,0,24,0,271,31,0,34,326,0
id25_id27_0005.mp4,61,0,4,168,56,12,5,61,306,0.016339869
id25_id27_0007.mp4,5,0,0,0,163,143,0,21,311,0
id25_id27_0008.mp4,32,0,19,0,24,213,0,20,288,0
id25_id27_0010.mp4,0,0,8,0,330,15,0,20,353,0
id25_id28_0000.mp4,35,0,8,54,67,166,0,191,330,0
id25_id28_0002.mp4,5,0,40,23,176,91,8,87,343,0.023323615
id25_id28_0003.mp4,39,0,13,13,36,148,1,70,250,0.004
id25_id28_0005.mp4,82,0,6,151,39,11,20,49,309,0.064724919
id25_id28_0007.mp4,2,4,0,4,132,168,0,39,310,0
id25_id28_0008.mp4,37,0,12,0,20,220,0,24,289,0
id25_id28_0010.mp4,1,0,17,0,309,25,2,39,354,0.005649718
id26_id0_0000.mp4,0,0,6,0,148,173,0,46,327,0
id26_id0_0001.mp4,19,0,34,41,134,97,9,113,334,0.026946108
id26_id0_0003.mp4,0,0,14,44,136,46,1,40,241,0.004149378
id26_id0_0004.mp4,0,0,3,30,296,17,4,20,350,0.011428571
id26_id0_0005.mp4,0,0,0,105,207,4,0,16,316,0
id26_id0_0006.mp4,15,0,37,97,62,89,1,70,301,0.003322259
id26_id0_0009.mp4,19,1,2,199,20,82,0,42,323,0
id26_id16_0000.mp4,0,0,85,0,12,230,0,68,327,0
id26_id16_0001.mp4,4,0,44,45,115,118,9,114,335,0.026865672
id26_id16_0003.mp4,0,0,46,47,138,14,0,31,245,0
id26_id16_0004.mp4,0,0,7,30,302,11,0,25,350,0
id26_id16_0006.mp4,1,0,12,127,66,92,2,48,300,0.006666667
id26_id16_0009.mp4,0,0,5,171,36,111,0,64,323,0
id26_id17_0000.mp4,0,0,1,0,232,94,0,36,327,0
id26_id17_0003.mp4,0,0,39,43,135,31,0,44,248,0
id26_id17_0004.mp4,0,0,3,57,276,14,0,31,350,0
id26_id17_0005.mp4,0,0,14,126,173,1,0,19,314,0
id26_id17_0006.mp4,1,0,20,128,60,83,3,56,295,0.010169492
id26_id17_0008.mp4,39,0,32,30,23,199,0,64,323,0
id26_id19_0000.mp4,0,0,5,0,288,34,0,25,327,0
id26_id19_0002.mp4,7,0,10,0,95,186,7,60,305,0.02295082
id26_id19_0003.mp4,0,0,81,39,91,29,0,57,240,0
id26_id19_0004.mp4,0,0,4,14,316,16,0,10,350,0
id26_id19_0005.mp4,0,0,8,147,159,0,0,20,314,0
id26_id1_0000.mp4,0,0,127,0,69,131,0,88,327,0
id26_id1_0001.mp4,8,0,54,21,29,209,11,94,332,0.03313253
id26_id1_0002.mp4,27,0,9,0,88,175,4,75,303,0.01320132
id26_id1_0003.mp4,0,0,96,31,58,61,2,51,248,0.008064516
id26_id1_0004.mp4,1,0,8,62,251,24,0,47,346,0
id26_id1_0006.mp4,1,0,17,112,43,125,3,44,301,0.009966777
id26_id1_0009.mp4,1,0,5,199,28,86,0,49,319,0
id26_id20_0000.mp4,0,0,71,0,22,234,0,71,327,0
id26_id20_0001.mp4,2,0,44,42,77,158,9,113,332,0.027108434
id26_id20_0003.mp4,0,0,78,46,70,48,0,45,242,0
id26_id20_0004.mp4,4,0,20,67,225,31,3,76,350,0.008571429
id26_id20_0005.mp4,0,0,27,130,150,8,0,29,315,0
id26_id20_0008.mp4,79,0,11,22,13,197,0,86,322,0
id26_id20_0009.mp4,8,14,1,149,20,121,0,45,313,0
id26_id21_0000.mp4,0,0,3,0,21,303,0,28,327,0
id26_id21_0004.mp4,0,0,8,93,228,20,1,32,350,0.002857143
id26_id21_0005.mp4,0,0,8,150,163,1,0,15,322,0
id26_id21_0008.mp4,28,0,7,47,17,223,0,79,322,0
id26_id22_0000.mp4,1,0,3,0,217,106,0,47,327,0
id26_id22_0001.mp4,6,0,42,19,73,183,12,106,335,0.035820896
id26_id22_0003.mp4,0,0,44,21,133,48,0,65,246,0
id26_id22_0004.mp4,10,0,6,5,290,35,4,35,350,0.011428571
id26_id22_0005.mp4,0,0,5,87,240,0,0,20,332,0
id26_id22_0009.mp4,35,5,3,145,51,84,0,67,323,0
id26_id23_0001.mp4,1,0,56,34,64,160,15,104,330,0.045454545
id26_id23_0002.mp4,11,0,33,0,61,187,11,68,303,0.03630363
id26_id23_0003.mp4,0,0,66,27,100,46,3,49,242,0.012396694
id26_id23_0004.mp4,0,0,21,82,210,34,3,58,350,0.008571429
id26_id23_0009.mp4,4,0,6,157,37,121,0,71,325,0
id26_id24_0001.mp4,10,0,60,34,59,156,15,128,334,0.04491018
id26_id24_0003.mp4,0,0,89,39,67,52,2,53,249,0.008032129
id26_id24_0004.mp4,5,0,67,72,132,73,0,106,349,0
id26_id24_0009.mp4,27,0,10,151,13,120,0,39,321,0
id26_id25_0000.mp4,0,0,43,0,171,113,0,72,327,0
id26_id25_0001.mp4,5,0,55,66,73,124,9,104,332,0.027108434
id26_id25_0002.mp4,17,0,2,0,88,177,12,65,296,0.040540541
id26_id25_0003.mp4,0,0,20,40,180,0,0,27,240,0
id26_id25_0004.mp4,0,0,3,89,237,16,3,35,348,0.00862069
id26_id25_0005.mp4,0,0,1,205,118,0,0,12,324,0
id26_id25_0006.mp4,0,0,8,148,68,66,8,57,298,0.026845638
id26_id25_0008.mp4,20,0,2,50,59,191,0,75,322,0
id26_id25_0009.mp4,0,0,1,231,35,54,0,39,321,0
id26_id27_0000.mp4,0,0,29,0,7,291,0,44,327,0
id26_id27_0001.mp4,6,0,43,15,28,228,9,90,329,0.027355623
id26_id27_0003.mp4,1,0,82,44,56,59,0,55,242,0
id26_id27_0004.mp4,0,0,15,59,266,10,0,48,350,0
id26_id27_0005.mp4,0,0,74,92,146,4,0,42,316,0
id26_id27_0008.mp4,38,0,45,0,32,207,0,78,322,0
id26_id28_0000.mp4,0,0,70,0,5,252,0,50,327,0
id26_id28_0001.mp4,7,0,37,29,55,199,9,112,336,0.026785714
id26_id28_0002.mp4,30,0,5,0,27,234,5,59,301,0.016611296
id26_id28_0003.mp4,0,0,74,41,128,4,1,41,248,0.004032258
id26_id28_0004.mp4,3,0,16,6,302,23,0,38,350,0
id26_id28_0005.mp4,0,0,63,132,118,5,0,48,318,0
id26_id28_0008.mp4,44,0,2,0,6,270,0,47,322,0
id26_id29_0001.mp4,2,0,44,25,88,153,9,98,321,0.028037383
id26_id29_0003.mp4,0,0,65,45,128,4,0,49,242,0
id26_id29_0004.mp4,0,0,20,54,257,13,4,56,348,0.011494253
id26_id29_0006.mp4,3,0,18,137,74,64,1,70,297,0.003367003
id26_id29_0008.mp4,107,0,5,55,36,119,0,118,322,0
id26_id29_0009.mp4,11,0,4,245,24,37,0,38,321,0
id26_id2_0000.mp4,0,0,63,0,226,38,0,77,327,0
id26_id2_0001.mp4,1,0,72,46,108,96,10,109,333,0.03003003
id26_id2_0002.mp4,5,0,2,0,152,125,14,57,298,0.046979866
id26_id2_0003.mp4,0,0,40,55,143,2,0,34,240,0
id26_id2_0004.mp4,0,0,9,94,228,15,4,38,350,0.011428571
id26_id2_0005.mp4,0,0,16,170,136,1,0,28,323,0
id26_id2_0006.mp4,0,0,47,150,40,59,6,61,302,0.01986755
id26_id2_0009.mp4,0,0,6,193,72,49,0,72,320,0
id26_id30_0000.mp4,0,0,54,0,3,270,0,46,327,0
id26_id30_0001.mp4,2,1,37,30,58,191,9,105,328,0.027439024
id26_id30_0002.mp4,5,0,2,0,17,274,1,31,299,0.003344482
id26_id30_0003.mp4,0,0,60,36,87,62,0,46,245,0
id26_id30_0004.mp4,2,0,14,35,122,177,0,51,350,0
id26_id30_0006.mp4,3,0,27,116,21,124,4,49,295,0.013559322
id26_id30_0009.mp4,3,2,7,193,27,86,0,44,318,0
id26_id31_0001.mp4,3,0,49,17,49,195,9,103,322,0.027950311
id26_id31_0002.mp4,20,0,3,0,15,256,6,34,300,0.02
id26_id31_0003.mp4,0,0,68,38,57,76,0,48,239,0
id26_id31_0004.mp4,13,0,52,7,239,38,0,68,349,0
id26_id31_0005.mp4,2,0,34,153,114,0,0,29,303,0
id26_id31_0008.mp4,63,0,7,48,18,186,0,96,322,0
id26_id31_0009.mp4,38,11,0,121,11,139,0,66,320,0
id26_id32_0001.mp4,7,0,46,13,15,235,12,90,328,0.036585366
id26_id32_0002.mp4,9,0,2,0,21,265,6,41,303,0.01980198
id26_id32_0003.mp4,0,0,50,33,85,78,0,49,246,0
id26_id32_0004.mp4,9,0,12,26,162,141,0,59,350,0
id26_id32_0006.mp4,6,4,4,87,51,134,2,38,288,0.006944444
id26_id33_0001.mp4,1,0,48,16,38,217,10,94,330,0.03030303
id26_id33_0002.mp4,22,0,29,0,27,206,16,71,300,0.053333333
id26_id33_0003.mp4,0,0,89,23,105,31,1,48,249,0.004016064
id26_id33_0004.mp4,0,0,29,61,199,55,1,67,345,0.002898551
id26_id33_0006.mp4,2,0,19,120,33,113,1,47,288,0.003472222
id26_id34_0001.mp4,9,0,53,28,66,163,9,105,328,0.027439024
id26_id34_0002.mp4,25,0,6,0,65,184,16,72,296,0.054054054
id26_id34_0003.mp4,0,0,102,33,86,22,0,48,243,0
id26_id34_0004.mp4,3,0,18,36,248,36,4,54,345,0.011594203
id26_id34_0006.mp4,2,2,57,125,27,75,4,59,292,0.01369863
id26_id35_0000.mp4,0,0,45,0,49,233,0,68,327,0
id26_id35_0001.mp4,2,0,46,14,32,227,9,94,330,0.027272727
id26_id35_0002.mp4,9,0,1,0,49,237,0,47,296,0
id26_id35_0003.mp4,0,0,113,23,92,14,0,60,242,0
id26_id35_0004.mp4,5,0,122,9,167,47,0,75,350,0
id26_id35_0005.mp4,2,0,87,121,101,4,0,42,315,0
id26_id35_0008.mp4,91,0,7,0,6,218,0,52,322,0
id26_id37_0000.mp4,0,0,70,0,10,247,0,54,327,0
id26_id37_0001.mp4,4,0,41,30,30,221,11,94,337,0.03264095
id26_id37_0002.mp4,7,0,29,0,7,241,21,52,305,0.068852459
id26_id37_0003.mp4,0,0,130,37,31,42,3,49,243,0.012345679
id26_id37_0004.mp4,3,0,38,54,181,74,0,92,350,0
id26_id37_0005.mp4,0,0,55,138,116,5,0,36,314,0
id26_id37_0006.mp4,1,0,19,106,84,77,4,59,291,0.013745704
id26_id37_0008.mp4,3,0,11,37,53,218,0,46,322,0
id26_id37_0009.mp4,17,0,2,162,35,109,0,72,325,0
id26_id38_0001.mp4,3,0,43,26,109,135,10,103,326,0.030674847
id26_id38_0002.mp4,22,0,6,0,172,90,2,68,292,0.006849315
id26_id38_0003.mp4,0,0,37,25,177,4,0,38,243,0
id26_id38_0004.mp4,0,0,8,71,251,16,1,37,347,0.002881844
id26_id38_0006.mp4,0,0,22,119,28,126,1,44,296,0.003378378
id26_id3_0000.mp4,0,0,185,0,19,123,0,81,327,0
id26_id3_0001.mp4,0,0,60,23,95,135,10,98,323,0.030959752
id26_id3_0002.mp4,0,0,4,0,171,105,14,55,294,0.047619048
id26_id3_0003.mp4,0,0,36,34,175,0,0,37,245,0
id26_id3_0004.mp4,0,0,7,45,285,13,0,32,350,0
id26_id3_0005.mp4,0,0,26,142,152,3,0,24,323,0
id26_id3_0006.mp4,0,0,11,111,39,129,5,41,295,0.016949153
id26_id3_0008.mp4,42,1,6,16,30,227,0,71,322,0
id26_id4_0001.mp4,0,0,37,38,49,200,9,99,333,0.027027027
id26_id4_0002.mp4,1,0,0,0,19,282,2,20,304,0.006578947
id26_id4_0003.mp4,0,0,130,29,69,19,0,43,247,0
id26_id4_0004.mp4,2,0,1,39,271,37,0,36,350,0
id26_id4_0006.mp4,0,0,25,120,42,107,1,54,295,0.003389831
id26_id6_0001.mp4,8,0,52,15,27,218,12,102,332,0.036144578
id26_id6_0002.mp4,9,0,3,0,8,277,10,36,307,0.03257329
id26_id6_0003.mp4,0,0,85,30,65,66,1,59,247,0.004048583
id26_id6_0004.mp4,2,0,68,0,97,183,0,72,350,0
id26_id6_0006.mp4,0,0,42,83,25,141,5,44,296,0.016891892
id26_id9_0000.mp4,0,0,3,0,270,54,0,38,327,0
id26_id9_0001.mp4,1,0,38,34,103,137,11,111,324,0.033950617
id26_id9_0002.mp4,9,0,0,0,192,92,1,50,294,0.003401361
id26_id9_0003.mp4,0,0,7,39,195,4,0,16,245,0
id26_id9_0004.mp4,2,0,1,71,262,12,0,39,348,0
id26_id9_0005.mp4,0,0,9,134,174,0,0,20,317,0
id26_id9_0006.mp4,1,0,6,123,59,101,0,49,290,0
id26_id9_0008.mp4,120,0,5,34,80,83,0,114,322,0
id26_id9_0009.mp4,0,0,0,204,58,52,0,40,314,0
id27_id19_0001.mp4,41,0,21,18,206,2,0,47,288,0
id27_id19_0002.mp4,41,0,2,0,253,41,0,57,337,0
id27_id19_0003.mp4,41,0,38,4,9,182,4,82,278,0.014388489
id27_id19_0004.mp4,0,0,50,0,161,89,3,64,303,0.00990099
id27_id19_0006.mp4,19,0,49,85,95,27,2,54,277,0.007220217
id27_id19_0007.mp4,10,0,0,0,321,0,0,10,331,0
id27_id19_0008.mp4,10,2,27,0,280,3,0,49,322,0
id27_id19_0009.mp4,1,0,1,0,178,131,0,73,311,0
id27_id20_0000.mp4,30,0,125,0,37,30,0,65,222,0
id27_id20_0001.mp4,62,0,45,48,72,60,0,77,287,0
id27_id20_0002.mp4,104,0,70,0,49,116,0,89,339,0
id27_id20_0003.mp4,57,2,21,4,4,188,0,70,276,0
id27_id20_0004.mp4,16,0,48,0,107,128,0,58,299,0
id27_id20_0006.mp4,49,0,29,107,24,65,2,43,276,0.007246377
id27_id20_0007.mp4,65,0,28,0,226,12,0,50,331,0
id27_id20_0008.mp4,44,4,24,0,221,30,0,68,323,0
id27_id20_0009.mp4,1,0,0,0,5,305,0,8,311,0
id27_id21_0000.mp4,8,0,172,0,20,25,0,34,225,0
id27_id21_0001.mp4,42,0,47,43,149,7,0,91,288,0
