video_id,blink_count,avg_blink_duration,label,,,
753.mp4,16,1.168813626,1,,,
754.mp4,0,0,1,,,
755.mp4,4,1.985209465,1,,,
756.mp4,2,3.430905342,1,,,
757.mp4,6,1.418480587,1,,,
758.mp4,0,0,1,,,
759.mp4,0,0,1,,,
760.mp4,28,0.509594908,1,,,
761.mp4,13,1.109793007,1,,,
762.mp4,19,1.007761717,1,,,
763.mp4,47,0.817659881,1,,,
764.mp4,0,0,1,,,
765.mp4,0,0,1,,,
766.mp4,0,0,1,,,
767.mp4,14,1.175376415,1,,,
768.mp4,18,0.888424467,1,,,
769.mp4,7,3.205423077,1,,,
770.mp4,39,0.71860405,1,,,
771.mp4,4,6.39305234,1,,,
772.mp4,9,1.932491183,1,,,
773.mp4,56,0.483871685,1,,,
774.mp4,4,1.279282808,1,,,
775.mp4,0,0,1,,,
776.mp4,0,0,1,,,
777.mp4,11,1.27955668,1,,,
778.mp4,14,1.122305008,1,,,
779.mp4,31,0.466375883,1,,,
780.mp4,1,0,1,,,
781.mp4,1,0,1,,,
782.mp4,40,0.641368432,1,,,
783.mp4,9,1.677735448,1,,,
784.mp4,33,0.764591485,1,,,
785.mp4,16,1.128101826,1,,,
786.mp4,1,0,1,,,
787.mp4,13,1.864168604,1,,,
788.mp4,49,0.506190692,1,,,
789.mp4,8,3.863003595,1,,,
790.mp4,44,0.537579381,1,,,
791.mp4,0,0,1,,,
792.mp4,30,0.509128677,1,,,
793.mp4,25,1.074959338,1,,,
794.mp4,40,1.042750291,1,,,
795.mp4,2,17.96065545,1,,,
796.mp4,9,1.830402583,1,,,
797.mp4,42,0.482698493,1,,,
798.mp4,2,0.636366367,1,,,
799.mp4,4,6.130615791,1,,,
800.mp4,28,0.592205092,1,,,
801.mp4,2,0.615673304,1,,,
802.mp4,0,0,1,,,
803.mp4,1,0,1,,,
804.mp4,12,0.899986636,1,,,
805.mp4,38,0.505232534,1,,,
806.mp4,1,0,1,,,
807.mp4,14,2.954945784,1,,,
808.mp4,18,1.529861086,1,,,
809.mp4,22,0.777444669,1,,,
810.mp4,32,1.489083398,1,,,
811.mp4,24,1.096264165,1,,,
812.mp4,12,1.238404036,1,,,
813.mp4,20,0.807197847,1,,,
814.mp4,18,1.246010935,1,,,
815.mp4,19,1.080785248,1,,,
816.mp4,2,7.299702168,1,,,
817.mp4,19,1.060399042,1,,,
818.mp4,37,0.580285291,1,,,
819.mp4,26,2.007465687,1,,,
820.mp4,10,3.018763648,1,,,
821.mp4,10,0.870393038,1,,,
822.mp4,7,2.463567376,1,,,
823.mp4,66,0.48007624,1,,,
824.mp4,1,0,1,,,
825.mp4,0,0,1,,,
826.mp4,20,0.866492911,1,,,
827.mp4,0,0,1,,,
828.mp4,3,3.07931757,1,,,
829.mp4,24,1.323573009,1,,,
830.mp4,6,2.854221058,1,,,
831.mp4,12,1.639886401,1,,,
832.mp4,40,0.640111018,1,,,
833.mp4,18,2.123054813,1,,,
834.mp4,30,0.475217655,1,,,
835.mp4,1,0,1,,,
836.mp4,12,1.394799536,1,,,
837.mp4,9,2.412465692,1,,,
838.mp4,29,0.657865592,1,,,
839.mp4,0,0,1,,,
840.mp4,11,3.510968804,1,,,
841.mp4,10,0.904603349,1,,,
842.mp4,16,0.936459589,1,,,
843.mp4,8,1.696461882,1,,,
844.mp4,82,0.479540684,1,,,
845.mp4,5,0.993751764,1,,,
846.mp4,26,0.573895025,1,,,
847.mp4,23,0.569411874,1,,,
848.mp4,32,0.694436266,1,,,
849.mp4,6,2.13122859,1,,,
850.mp4,55,0.527088779,1,,,
851.mp4,26,0.951576118,1,,,
852.mp4,25,0.766874641,1,,,
853.mp4,49,0.563717981,1,,,
854.mp4,28,0.490464679,1,,,
855.mp4,10,2.689786461,1,,,
856.mp4,79,0.643074962,1,,,
857.mp4,59,0.494520286,1,,,
858.mp4,26,0.880749884,1,,,
859.mp4,17,0.903880388,1,,,
860.mp4,1,0,1,,,
861.mp4,20,0.977815164,1,,,
862.mp4,5,4.693936825,1,,,
863.mp4,18,1.159708836,1,,,
864.mp4,3,2.735132337,1,,,
865.mp4,7,3.03695639,1,,,
866.mp4,46,0.703630988,1,,,
867.mp4,122,0.563750967,1,,,
868.mp4,0,0,1,,,
869.mp4,0,0,1,,,
870.mp4,60,0.458550841,1,,,
871.mp4,17,0.940662369,1,,,
872.mp4,3,5.091020226,1,,,
873.mp4,23,1.749679294,1,,,
874.mp4,21,1.296384907,1,,,
875.mp4,4,6.345587969,1,,,
876.mp4,20,0.74255607,1,,,
877.mp4,23,1.164372834,1,,,
878.mp4,42,0.866101434,1,,,
879.mp4,52,0.708183074,1,,,
880.mp4,0,0,1,,,
881.mp4,51,0.601032724,1,,,
882.mp4,7,3.303695718,1,,,
883.mp4,11,1.643364429,1,,,
884.mp4,34,0.488168052,1,,,
885.mp4,2,8.840741873,1,,,
886.mp4,53,0.46827032,1,,,
887.mp4,0,0,1,,,
888.mp4,15,0.95813833,1,,,
889.mp4,2,1.459939241,1,,,
890.mp4,11,1.397973704,1,,,
891.mp4,30,0.475696893,1,,,
892.mp4,10,1.725311571,1,,,
893.mp4,15,1.565446275,1,,,
894.mp4,16,1.220947329,1,,,
895.mp4,17,0.753720343,1,,,
896.mp4,48,0.502331896,1,,,
897.mp4,3,5.483273029,1,,,
898.mp4,10,1.640872161,1,,,
899.mp4,37,0.592579312,1,,,
900.mp4,5,0.710752428,1,,,
901.mp4,29,0.791225399,1,,,
902.mp4,7,2.065942049,1,,,
903.mp4,4,3.995169719,1,,,
904.mp4,4,5.537546635,1,,,
905.mp4,12,1.452282711,1,,,
906.mp4,14,1.353341598,1,,,
907.mp4,11,1.840105104,1,,,
908.mp4,8,3.80682935,1,,,
909.mp4,18,1.184255909,1,,,
910.mp4,11,1.208233476,1,,,
911.mp4,5,3.548323035,1,,,
912.mp4,4,3.525728941,1,,,
913.mp4,36,0.632758406,1,,,
914.mp4,28,0.527495499,1,,,
915.mp4,3,5.044028521,1,,,
916.mp4,3,3.931186318,1,,,
917.mp4,3,3.018261194,1,,,
918.mp4,3,6.550833225,1,,,
919.mp4,47,0.533670192,1,,,
920.mp4,5,4.808027804,1,,,
921.mp4,1,0,1,,,
922.mp4,49,0.571205388,1,,,
923.mp4,40,0.701620475,1,,,
924.mp4,9,5.8666839,1,,,
925.mp4,8,2.019831112,1,,,
926.mp4,7,1.816252907,1,,,
927.mp4,25,1.277675072,1,,,
928.mp4,19,0.950539006,1,,,
929.mp4,12,1.900463559,1,,,
930.mp4,1,0,1,,,
931.mp4,0,0,1,,,
932.mp4,9,2.475123972,1,,,
933.mp4,6,3.430807257,1,,,
934.mp4,14,1.135801169,1,,,
935.mp4,3,11.60853565,1,,,
936.mp4,7,1.542308927,1,,,
937.mp4,35,0.596085394,1,,,
938.mp4,30,0.570358482,1,,,
939.mp4,7,3.081751506,1,,,
940.mp4,14,1.015496988,1,,,
941.mp4,4,6.202355385,1,,,
942.mp4,0,0,1,,,
943.mp4,24,0.892915995,1,,,
944.mp4,0,0,1,,,
945.mp4,27,1.342435387,1,,,
946.mp4,21,0.989179742,1,,,
947.mp4,7,4.185401758,1,,,
948.mp4,11,2.255826426,1,,,
949.mp4,6,4.144801664,1,,,
950.mp4,38,1.243357227,1,,,
951.mp4,86,0.640294075,1,,,
952.mp4,24,1.314147939,1,,,
953.mp4,30,0.564594844,1,,,
954.mp4,0,0,1,,,
955.mp4,3,3.999269485,1,,,
956.mp4,4,4.189664523,1,,,
957.mp4,24,1.099327243,1,,,
958.mp4,6,3.611270332,1,,,
959.mp4,19,1.634363015,1,,,
960.mp4,27,0.624810787,1,,,
961.mp4,2,1.661661625,1,,,
962.mp4,1,0,1,,,
963.mp4,31,1.074975085,1,,,
964.mp4,5,5.181075156,1,,,
965.mp4,2,11.75663686,1,,,
966.mp4,34,0.511452119,1,,,
967.mp4,13,1.478644689,1,,,
968.mp4,15,0.962220941,1,,,
969.mp4,2,5.055401325,1,,,
970.mp4,3,6.663957238,1,,,
971.mp4,23,0.958762407,1,,,
972.mp4,2,3.31632185,1,,,
973.mp4,5,1.304764867,1,,,
974.mp4,31,0.485543251,1,,,
975.mp4,0,0,1,,,
976.mp4,3,3.910685897,1,,,
977.mp4,18,1.758395475,1,,,
978.mp4,32,1.039092495,1,,,
979.mp4,33,0.487078696,1,,,
980.mp4,3,0.470110774,1,,,
981.mp4,9,1.921258926,1,,,
982.mp4,78,0.504688508,1,,,
983.mp4,9,2.218660593,1,,,
984.mp4,10,1.444913493,1,,,
985.mp4,8,1.184563501,1,,,
986.mp4,29,1.246321159,1,,,
987.mp4,8,1.991192171,1,,,
988.mp4,9,2.345396966,1,,,
989.mp4,3,19.05015862,1,,,
990.mp4,9,1.121525794,1,,,
991.mp4,0,0,1,,,
992.mp4,1,0,1,,,
993.mp4,3,8.031329632,1,,,
994.mp4,2,0.830177546,1,,,
995.mp4,5,1.383781135,1,,,
996.mp4,32,0.456514635,1,,,
997.mp4,10,1.970299562,1,,,
998.mp4,20,0.766514188,1,,,
999.mp4,24,0.61267603,1,,,
