Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),樣本1-3(5 sec)平均數,樣本1-3(5 sec)變異數,母體1-3(5 sec) 標準差,母體1-3(5 sec) 標準差
352.mp4,16.84,16,1.094666751,6,5,4,5,5,1,,
353.mp4,11.93333333,11,1.568000031,5,4,0,4.5,3,7,,
354.mp4,15.33333333,12,1.740454609,4,2,6,4,4,4,,
355.mp4,16.63333333,11,2.184000278,3,2,6,3.666666667,3.666666667,4.333333333,,
356.mp4,22.32,49,0.511249999,12,10,11,11.5,11,1,,
357.mp4,11.53333333,22,0.723144452,14,5,0,9.5,6.333333333,50.33333333,,
358.mp4,17.8,2,13.41000032,0,1,0,0.333333333,0.333333333,0.333333333,,
359.mp4,15.2,8,2.750857558,4,2,2,2.666666667,2.666666667,1.333333333,,
360.mp4,15.4,26,0.685321064,8,9,8,8.333333333,8.333333333,0.333333333,,
361.mp4,15.16666667,30,0.698275895,10,8,11,9.666666667,9.666666667,2.333333333,,
362.mp4,15.16666667,6,2.976394415,2,3,1,2,2,1,,
363.mp4,18.92,46,0.463422198,13,12,12,12.33333333,12.33333333,0.333333333,,
364.mp4,25.92,60,0.480474529,12,12,12,11.8,12,0,,
365.mp4,14.76,37,0.450000114,13,12,0,12.5,8.333333333,52.33333333,,
366.mp4,16.16,0,0,0,0,0,0,0,0,,
367.mp4,25.96,0,0,0,0,0,0,0,0,,
368.mp4,25.36666667,50,0.69140823,14,12,8,9.8,11.33333333,9.333333333,,
369.mp4,10.66666667,6,2.366799593,2,4,0,3,2,4,,
370.mp4,13.2,7,3.177499771,1,4,0,2.5,1.666666667,4.333333333,,
371.mp4,28.72,8,4.262571744,2,1,1,1.2,1.333333333,0.333333333,,
372.mp4,19.44,1,0,0,0,1,0.333333333,0.333333333,0.333333333,,
373.mp4,24.08,34,0.801424258,8,9,6,7.5,7.666666667,2.333333333,,
374.mp4,23.44,18,1.547647182,4,3,2,3.25,3,1,,
375.mp4,14.12,1,0,0,0,0,0,0,0,,
376.mp4,20.6,9,2.088621467,5,1,2,2.666666667,2.666666667,4.333333333,,
377.mp4,13.26666667,13,1.263499697,6,5,0,5.5,3.666666667,10.33333333,,
378.mp4,25.36666667,3,3.338498116,0,0,0,0.6,0,0,,
379.mp4,11.36666667,18,0.844176306,9,7,0,8,5.333333333,22.33333333,,
380.mp4,15.16666667,0,0,0,0,0,0,0,0,,
381.mp4,23.12,3,11.5680052,2,0,0,0.5,0.666666667,1.333333333,,
382.mp4,12.52,5,3.262250185,2,1,0,1.5,1,1,,
383.mp4,15.5,10,2.817222463,3,3,4,3.333333333,3.333333333,0.333333333,,
384.mp4,18.48,7,4.345500032,3,2,1,2,2,1,,
385.mp4,11.63333333,5,3.034750581,1,2,0,1.5,1,1,,
386.mp4,14.96666667,22,1.187714259,6,4,0,5,3.333333333,9.333333333,,
387.mp4,17.6,2,6.063000441,1,1,0,0.666666667,0.666666667,0.333333333,,
388.mp4,21.2,0,0,0,0,0,0,0,0,,
389.mp4,12.56,7,2.685167392,4,1,0,2.5,1.666666667,4.333333333,,
390.mp4,33.70833333,12,3.35981861,3,1,1,1.666666667,1.666666667,1.333333333,,
391.mp4,21.88,4,6.270343224,1,2,0,1,1,1,,
392.mp4,49.86666667,44,1.40609296,2,2,6,4.444444444,3.333333333,5.333333333,,
393.mp4,23.16,18,1.498117587,4,3,3,3.5,3.333333333,0.333333333,,
394.mp4,16.8,4,2.32432278,0,0,3,1,1,3,,
395.mp4,14.93333333,27,0.75407693,9,12,0,10.5,7,39,,
396.mp4,17.5,22,1.117476214,9,6,4,6.333333333,6.333333333,6.333333333,,
397.mp4,11.83333333,26,0.846560106,14,9,0,11.5,7.666666667,50.33333333,,
398.mp4,23.28,32,0.824548314,10,8,5,6.75,7.666666667,6.333333333,,
399.mp4,28.73333333,0,0,0,0,0,0,0,0,,
400.mp4,14.28,9,1.810625017,4,4,0,4,2.666666667,5.333333333,,
401.mp4,16.4,37,0.591694454,12,12,12,12,12,0,,
402.mp4,14.1,14,1.923615456,6,5,0,5.5,3.666666667,10.33333333,,
403.mp4,23.56666667,71,0.451842856,15,15,15,15,15,0,,
404.mp4,31.92,28,1.20911177,4,3,5,4.666666667,4,1,,
405.mp4,21.24,1,0,0,0,0,0.25,0,0,,
406.mp4,20.48,6,3.306399679,4,1,0,1.5,1.666666667,4.333333333,,
407.mp4,20.16,29,0.599499898,2,9,9,7.25,6.666666667,16.33333333,,
408.mp4,12.24,18,0.802000116,11,5,0,8,5.333333333,30.33333333,,
409.mp4,14.44,8,1.966714212,3,3,0,3,2,3,,
410.mp4,15.3,20,1.285263262,5,7,8,6.666666667,6.666666667,2.333333333,,
411.mp4,17.63333333,12,2.266818285,7,1,4,4,4,9,,
412.mp4,19.06666667,14,1.842922669,3,3,4,3.333333333,3.333333333,0.333333333,,
413.mp4,15.16,3,4.747500062,1,1,1,1,1,0,,
414.mp4,19.56666667,38,0.852594601,6,12,12,10,10,12,,
415.mp4,18.76666667,35,0.660382341,12,10,11,11,11,1,,
416.mp4,12.52,31,0.46153241,13,12,0,12.5,8.333333333,52.33333333,,
417.mp4,28.7,16,1.971002022,0,3,3,2.6,2,3,,
418.mp4,13.29166667,0,0,0,0,0,0,0,0,,
419.mp4,8.116666667,41,0.542899942,24,0,0,24,8,192,,
420.mp4,45.04,91,0.561977429,11,12,11,10.11111111,11.33333333,0.333333333,,
421.mp4,41.52,43,1.083261904,6,5,5,5.25,5.333333333,0.333333333,,
422.mp4,10.53333333,14,1.424384722,6,7,0,6.5,4.333333333,14.33333333,,
423.mp4,72.56,27,2.881884336,3,4,1,1.928571429,2.666666667,2.333333333,,
424.mp4,12.44,7,2.010333697,2,4,0,3,2,4,,
425.mp4,11.2,22,0.706428551,7,12,0,9.5,6.333333333,36.33333333,,
426.mp4,11.16666667,0,0,0,0,0,0,0,0,,
427.mp4,9.36,0,0,0,0,0,0,0,0,,
428.mp4,18,10,1.626224942,2,5,3,3.333333333,3.333333333,2.333333333,,
429.mp4,18.28,40,0.488051243,10,12,12,11.33333333,11.33333333,1.333333333,,
430.mp4,11.9,3,6.79449904,2,0,0,1,0.666666667,1.333333333,,
431.mp4,20.53333333,33,0.878249966,13,8,8,8,9.666666667,8.333333333,,
432.mp4,12,1,0,0,1,0,0.5,0.333333333,0.333333333,,
433.mp4,21.28,24,1.037521632,4,4,8,5.25,5.333333333,5.333333333,,
434.mp4,11.23333333,17,0.892687514,9,7,0,8,5.333333333,22.33333333,,
435.mp4,19.04,18,1.21664698,6,5,4,5,5,1,,
436.mp4,17.26666667,5,3.040490925,3,1,1,1.666666667,1.666666667,1.333333333,,
437.mp4,23.72,25,1.073771477,4,4,6,5.25,4.666666667,1.333333333,,
438.mp4,18.06666667,1,0,0,0,0,0,0,0,,
439.mp4,15.4,11,1.878100133,4,3,4,3.666666667,3.666666667,0.333333333,,
440.mp4,16.76,37,0.511277828,11,12,10,11,11,1,,
441.mp4,10.16666667,15,0.941785676,6,9,0,7.5,5,21,,
442.mp4,14.2,15,1.192357506,7,5,0,6,4,13,,
443.mp4,45.84,29,1.68742856,5,0,5,3.222222222,3.333333333,8.333333333,,
444.mp4,14.56666667,14,1.082230806,7,5,0,6,4,13,,
445.mp4,42.12,98,0.495886604,12,12,12,11.625,12,0,,
446.mp4,16.92,27,0.956307695,8,5,10,7.666666667,7.666666667,6.333333333,,
447.mp4,10.86666667,16,0.909133196,6,8,0,7,4.666666667,17.33333333,,
448.mp4,17.6,2,8.011000395,1,1,0,0.666666667,0.666666667,0.333333333,,
449.mp4,10.2,5,2.535500348,3,2,0,2.5,1.666666667,2.333333333,,
450.mp4,25.8,16,2.964866845,5,2,2,3.2,3,3,,
451.mp4,12.76666667,38,0.479675525,15,15,0,15,10,75,,
452.mp4,20.2,1,0,0,0,1,0.25,0.333333333,0.333333333,,
453.mp4,21.5,9,3.110628426,2,3,1,2,2,1,,
454.mp4,12.8,5,3.689749658,2,1,0,1.5,1,1,,
455.mp4,14.8,7,2.685166637,3,1,0,2,1.333333333,2.333333333,,
456.mp4,24.32,0,0,0,0,0,0,0,0,,
457.mp4,21.12,16,1.434333356,1,6,5,4,4,7,,
458.mp4,14.625,19,0.685720444,6,7,0,6.5,4.333333333,14.33333333,,
459.mp4,17.53333333,20,1.367104982,5,2,7,4.666666667,4.666666667,6.333333333,,
460.mp4,21.33333333,16,1.455802091,2,5,6,4,4.333333333,4.333333333,,
461.mp4,24.48,0,0,0,0,0,0,0,0,,
462.mp4,19.5,10,2.097888947,4,2,4,3.333333333,3.333333333,1.333333333,,
463.mp4,12.6,19,0.742277649,8,8,0,8,5.333333333,21.33333333,,
464.mp4,16.16,16,1.203133996,6,4,5,5,5,1,,
465.mp4,10.96666667,4,2.909324725,2,2,0,2,1.333333333,1.333333333,,
466.mp4,11.13333333,4,3.901667277,2,2,0,2,1.333333333,1.333333333,,
467.mp4,14.1,8,1.876999957,2,2,0,2,1.333333333,1.333333333,,
468.mp4,23.88,23,1.12304565,4,5,6,5,5,1,,
469.mp4,13.8,31,0.609733351,15,10,0,12.5,8.333333333,58.33333333,,
470.mp4,36.2,29,1.448224502,6,6,2,3.857142857,4.666666667,5.333333333,,
471.mp4,21.6,12,2.15235643,2,2,1,2.5,1.666666667,0.333333333,,
472.mp4,19.16,3,1.552265286,2,1,0,1,1,1,,
473.mp4,22.96,29,0.839599456,4,10,6,6.75,6.666666667,9.333333333,,
474.mp4,9.866666667,3,3.823501945,2,0,0,2,0.666666667,1.333333333,,
475.mp4,13.48,12,1.089454608,6,4,0,5,3.333333333,9.333333333,,
476.mp4,12.4,18,0.698762992,5,9,0,7,4.666666667,20.33333333,,
477.mp4,12.16666667,6,2.367999983,1,5,0,3,2,7,,
478.mp4,24.96666667,13,2.712067266,3,2,1,1.75,2,1,,
479.mp4,16.26666667,0,0,0,0,0,0,0,0,,
480.mp4,19.4,1,0,0,1,0,0.333333333,0.333333333,0.333333333,,
481.mp4,13.8,8,2.427853312,2,2,0,2,1.333333333,1.333333333,,
482.mp4,11.8,13,0.892812232,4,9,0,6.5,4.333333333,20.33333333,,
483.mp4,12.5,5,2.143919766,0,3,0,1.5,1,3,,
484.mp4,10.63333333,20,0.705882035,8,12,0,10,6.666666667,37.33333333,,
485.mp4,26.76666667,51,0.681502628,10,9,12,10,10.33333333,2.333333333,,
486.mp4,22.56,0,0,0,0,0,0,0,0,,
487.mp4,10.63333333,9,1.151974201,3,6,0,4.5,3,9,,
488.mp4,17.26666667,47,0.480339382,15,15,12,14,14,3,,
489.mp4,18.86666667,6,3.492598486,2,2,2,2,2,0,,
490.mp4,25.4,31,1.225240644,6,5,5,6,5.333333333,0.333333333,,
491.mp4,14.23333333,7,1.985485991,6,1,0,3.5,2.333333333,10.33333333,,
492.mp4,11.56666667,35,0.461723552,15,15,0,15,10,75,,
493.mp4,15.8,16,1.152499628,7,5,3,5,5,4,,
494.mp4,32.08,19,1.939431694,3,2,4,2.5,3,1,,
495.mp4,22.92,35,0.691073733,8,10,9,8.5,9,1,,
496.mp4,49.86666667,13,2.558810115,0,0,1,1.444444444,0.333333333,0.333333333,,
497.mp4,20.7,50,0.56188725,12,13,11,12,12,1,,
498.mp4,12.68,18,0.833930254,9,5,0,7,4.666666667,20.33333333,,
499.mp4,17.13333333,25,0.958171974,8,8,6,7.333333333,7.333333333,1.333333333,,
500.mp4,9.733333333,6,3.435967922,2,0,0,2,0.666666667,1.333333333,,
501.mp4,20.88,28,0.861541086,10,7,3,6.5,6.666666667,12.33333333,,
502.mp4,10.56666667,18,0.777702472,11,7,0,9,6,31,,
503.mp4,22.46666667,1,0,1,0,0,0.25,0.333333333,0.333333333,,
504.mp4,10.56666667,10,1.351718956,5,5,0,5,3.333333333,8.333333333,,
505.mp4,18.1,5,3.860040426,3,0,2,1.666666667,1.666666667,2.333333333,,
506.mp4,22.26666667,39,0.744607743,9,8,9,9.25,8.666666667,0.333333333,,
507.mp4,19.54166667,20,1.454893953,8,4,5,5.666666667,5.666666667,4.333333333,,
508.mp4,20.1,1,0,0,0,1,0.25,0.333333333,0.333333333,,
509.mp4,18.76666667,0,0,0,0,0,0,0,0,,
510.mp4,13.6,14,1.115515911,4,4,0,4,2.666666667,5.333333333,,
511.mp4,32.36,15,2.385367938,3,3,3,2.333333333,3,0,,
512.mp4,30,13,2.036745091,1,5,3,2.166666667,3,4,,
513.mp4,19.76,42,0.543386983,11,11,9,10.33333333,10.33333333,1.333333333,,
514.mp4,14.44,31,0.531035781,10,11,0,10.5,7,37,,
515.mp4,30.64,49,0.703232716,6,6,11,7.833333333,7.666666667,8.333333333,,
516.mp4,11.8,3,7.617824674,1,0,0,0.5,0.333333333,0.333333333,,
517.mp4,12.43333333,1,0,0,1,0,0.5,0.333333333,0.333333333,,
518.mp4,16.38888889,17,0.755841836,5,3,8,5.333333333,5.333333333,6.333333333,,
519.mp4,30.04,62,0.552076484,13,12,13,10.33333333,12.66666667,0.333333333,,
520.mp4,14,14,1.199967183,4,5,0,4.5,3,7,,
521.mp4,10.13333333,3,2.229419231,2,1,0,1.5,1,1,,
522.mp4,28.52,42,0.778502557,7,8,6,7.4,7,1,,
523.mp4,15,5,2.614651024,1,3,1,1.666666667,1.666666667,1.333333333,,
524.mp4,17.56666667,8,2.746958699,1,3,3,2.333333333,2.333333333,1.333333333,,
525.mp4,17.23333333,52,0.450905244,15,15,15,15,15,0,,
526.mp4,27.93333333,41,0.935409898,6,8,6,6.8,6.666666667,1.333333333,,
527.mp4,11.4,0,0,0,0,0,0,0,0,,
528.mp4,15.08,30,0.563801239,11,10,9,10,10,1,,
529.mp4,11.16666667,5,3.797885656,2,3,0,2.5,1.666666667,2.333333333,,
530.mp4,28.64,9,2.977844536,0,2,1,1.4,1,1,,
531.mp4,12.76,10,1.556734429,6,2,0,4,2.666666667,9.333333333,,
532.mp4,13.03333333,7,2.859802365,3,2,0,2.5,1.666666667,2.333333333,,
533.mp4,18.6,25,1.367630283,10,6,5,7,7,7,,
534.mp4,15.36,27,0.642260762,9,10,8,9,9,1,,
535.mp4,22.23333333,7,3.188694358,2,1,3,1.75,2,1,,
536.mp4,24.12,8,2.598457166,2,2,2,2,2,0,,
537.mp4,12.83333333,37,0.486470487,15,14,0,14.5,9.666666667,70.33333333,,
538.mp4,23.84,7,3.28807203,3,1,1,1.75,1.666666667,1.333333333,,
539.mp4,10.43333333,30,0.473439735,14,15,0,14.5,9.666666667,70.33333333,,
540.mp4,38.28,8,5.793491806,1,0,1,1,0.666666667,0.333333333,,
541.mp4,15.6,16,0.753639825,2,6,8,5.333333333,5.333333333,9.333333333,,
542.mp4,12.8,5,1.815371454,2,3,0,2.5,1.666666667,2.333333333,,
543.mp4,28.72,72,0.451604527,13,12,13,12.6,12.66666667,0.333333333,,
544.mp4,11.83333333,8,2.065829447,5,2,0,3.5,2.333333333,6.333333333,,
545.mp4,14.53333333,14,1.499666544,10,1,0,5.5,3.666666667,30.33333333,,
546.mp4,23.8,7,4.568533778,2,0,2,1.5,1.333333333,1.333333333,,
547.mp4,19.84,0,0,0,0,0,0,0,0,,
548.mp4,22.92,7,3.057794531,1,0,2,1.75,1,1,,
549.mp4,24.96,25,1.128229529,4,5,3,4.25,4,1,,
550.mp4,14.8,5,4.621837795,3,0,0,1.5,1,3,,
551.mp4,29.08,0,0,0,0,0,0,0,0,,
552.mp4,12.625,1,0,1,0,0,0.5,0.333333333,0.333333333,,
553.mp4,12.13333333,14,1.114659089,3,8,0,5.5,3.666666667,16.33333333,,
554.mp4,27.6,45,0.806904782,7,10,8,8.6,8.333333333,2.333333333,,
555.mp4,19.06666667,30,1.125332577,8,8,6,7.333333333,7.333333333,1.333333333,,
556.mp4,14.88,9,1.288216978,4,5,0,4.5,3,7,,
557.mp4,16.96666667,44,0.523568985,12,12,14,12.66666667,12.66666667,1.333333333,,
558.mp4,17.83333333,5,3.659219027,2,2,1,1.666666667,1.666666667,0.333333333,,
559.mp4,13.36,21,0.669814253,7,9,0,8,5.333333333,22.33333333,,
560.mp4,11.63333333,2,3.019657135,0,2,0,1,0.666666667,1.333333333,,
561.mp4,13.86666667,12,2.128255779,4,3,0,3.5,2.333333333,4.333333333,,
562.mp4,15.56666667,4,2.685925245,2,2,0,1.333333333,1.333333333,1.333333333,,
563.mp4,13,13,1.252587398,3,6,0,4.5,3,9,,
564.mp4,21.6,34,1.154331886,7,6,7,7.75,6.666666667,0.333333333,,
565.mp4,17.2,35,0.561127824,11,10,10,10.33333333,10.33333333,0.333333333,,
566.mp4,28.92,11,2.905980515,2,2,1,1.8,1.666666667,0.333333333,,
567.mp4,13.6,17,0.690210596,11,0,0,11,3.666666667,40.33333333,,
568.mp4,22.8,46,0.550081772,12,10,10,10.5,10.66666667,1.333333333,,
569.mp4,11.16666667,4,5.541563272,2,2,0,2,1.333333333,1.333333333,,
570.mp4,17.2,9,1.802262664,3,2,3,2.666666667,2.666666667,0.333333333,,
571.mp4,19.2,19,1.311044468,5,7,4,5.333333333,5.333333333,2.333333333,,
572.mp4,11.56666667,12,1.269617232,5,6,0,5.5,3.666666667,10.33333333,,
573.mp4,20.43333333,15,1.559163911,2,6,4,3.75,4,4,,
574.mp4,20.28,42,0.554177633,9,11,10,10.25,10,1,,
575.mp4,22.28,11,2.192382789,2,2,3,2.25,2.333333333,0.333333333,,
576.mp4,18.44,39,0.542806092,11,9,13,11,11,4,,
577.mp4,11.46666667,9,1.734314114,4,5,0,4.5,3,7,,
578.mp4,18.8,4,7.035679499,3,0,0,1,1,3,,
579.mp4,15.86666667,17,1.72794643,5,5,6,5.333333333,5.333333333,0.333333333,,
580.mp4,9.733333333,4,2.430058082,3,0,0,3,1,3,,
581.mp4,12.73333333,28,0.800346745,14,10,0,12,8,52,,
582.mp4,14.36666667,3,3.621049523,2,1,0,1.5,1,1,,
583.mp4,15.83333333,2,13.95123363,1,0,1,0.666666667,0.666666667,0.333333333,,
584.mp4,19.79166667,3,10.45027316,1,1,0,0.666666667,0.666666667,0.333333333,,
585.mp4,11.96666667,20,0.854631562,9,8,0,8.5,5.666666667,24.33333333,,
586.mp4,6.316666667,1,0,1,0,0,1,0.333333333,0.333333333,,
587.mp4,20.86666667,1,0,1,0,0,0.25,0.333333333,0.333333333,,
588.mp4,21.76,4,1.396329562,0,0,0,1,0,0,,
589.mp4,27.44,5,6.570089698,1,0,1,1,0.666666667,0.333333333,,
590.mp4,20,8,4.485634293,2,0,4,2,2,4,,
591.mp4,21.64,24,1.037181502,6,9,3,5.5,6,9,,
592.mp4,12.76666667,13,1.293624838,5,4,0,4.5,3,7,,
593.mp4,17.83333333,13,2.605729183,4,3,3,3.333333333,3.333333333,0.333333333,,
594.mp4,11.76,2,3.704039335,1,1,0,1,0.666666667,0.333333333,,
595.mp4,18.83333333,13,2.084216118,4,3,3,3.333333333,3.333333333,0.333333333,,
596.mp4,22.28,4,5.520829439,0,1,0,0.75,0.333333333,0.333333333,,
597.mp4,9.9,7,2.026015123,4,0,0,4,1.333333333,5.333333333,,
598.mp4,27.44,3,0.630025744,0,0,0,0,0,0,,
599.mp4,13.26666667,25,0.701361567,8,9,0,8.5,5.666666667,24.33333333,,
600.mp4,12.93333333,8,2.328649487,3,3,0,3,2,3,,
601.mp4,12.13333333,0,0,0,0,0,0,0,0,,
602.mp4,22.23333333,10,3.84524409,3,2,2,2.5,2.333333333,0.333333333,,
603.mp4,11.84,15,0.943306514,7,5,0,6,4,13,,
604.mp4,27.5,32,1.214001756,8,3,5,5.2,5.333333333,6.333333333,,
605.mp4,26.56,22,1.263020345,4,5,7,3.8,5.333333333,2.333333333,,
606.mp4,15.48,0,0,0,0,0,0,0,0,,
607.mp4,15.13333333,17,1.636292115,5,6,5,5.333333333,5.333333333,0.333333333,,
608.mp4,48.2,34,1.639415322,5,3,2,3.444444444,3.333333333,2.333333333,,
609.mp4,19.56,22,1.004887535,6,5,6,5.666666667,5.666666667,0.333333333,,
610.mp4,15.76,12,1.474359035,5,2,5,4,4,3,,
611.mp4,21.5,16,1.773397986,6,3,4,4,4.333333333,2.333333333,,
612.mp4,14,13,1.502535522,5,5,0,5,3.333333333,8.333333333,,
613.mp4,16.6,35,0.524160378,11,10,11,10.66666667,10.66666667,0.333333333,,
614.mp4,20.28,11,2.128859043,3,3,2,2.75,2.666666667,0.333333333,,
615.mp4,18.08,13,1.347986877,3,3,5,3.666666667,3.666666667,1.333333333,,
616.mp4,26.52,60,0.502825353,10,12,12,11.2,11.33333333,1.333333333,,
617.mp4,12.48,2,6.482927561,1,1,0,1,0.666666667,0.333333333,,
618.mp4,15.28,5,3.059906065,1,1,3,1.666666667,1.666666667,1.333333333,,
619.mp4,12.2,8,0.568000249,4,4,0,4,2.666666667,5.333333333,,
620.mp4,25.12,10,3.491866377,5,1,1,2,2.333333333,5.333333333,,
621.mp4,12.33333333,17,1.022566229,8,5,0,6.5,4.333333333,16.33333333,,
622.mp4,12.36666667,16,0.848991903,11,5,0,8,5.333333333,30.33333333,,
623.mp4,14.08,0,0,0,0,0,0,0,0,,
624.mp4,14,7,1.692813794,2,5,0,3.5,2.333333333,6.333333333,,
625.mp4,13.28,0,0,0,0,0,0,0,0,,
626.mp4,32.5,18,2.20247458,4,2,3,3,3,1,,
627.mp4,14.96,28,0.599997185,10,11,0,10.5,7,37,,
628.mp4,35.8,43,0.895877861,6,5,5,6.142857143,5.333333333,0.333333333,,
629.mp4,39.6,22,1.675283137,0,4,2,2.714285714,2,4,,
630.mp4,16.92,21,0.886613023,5,8,7,6.666666667,6.666666667,2.333333333,,
631.mp4,16.96,19,0.980222318,6,5,4,5,5,1,,
632.mp4,17.08,11,2.403000164,5,3,2,3.333333333,3.333333333,2.333333333,,
633.mp4,17.06666667,4,1.515999873,0,3,1,1.333333333,1.333333333,2.333333333,,
634.mp4,13.52,0,0,0,0,0,0,0,0,,
635.mp4,30.56,26,1.245164366,5,0,7,4.333333333,4,13,,
636.mp4,11.16666667,2,2.295999527,1,1,0,1,0.666666667,0.333333333,,
637.mp4,8.5,7,2.590578596,3,0,0,3,1,3,,
638.mp4,23.26666667,33,0.984272979,4,5,6,7,5,1,,
639.mp4,22.06666667,20,1.36890321,3,9,5,5,5.666666667,9.333333333,,
640.mp4,10.2,23,0.611637007,11,12,0,11.5,7.666666667,44.33333333,,
641.mp4,11.66666667,17,0.973256707,8,5,0,6.5,4.333333333,16.33333333,,
642.mp4,22.92,1,0,1,0,0,0.25,0.333333333,0.333333333,,
643.mp4,12.13333333,7,2.393055002,2,2,0,2,1.333333333,1.333333333,,
644.mp4,16.52,9,1.640982956,2,3,4,3,3,1,,
645.mp4,18.46666667,7,2.823879878,2,4,1,2.333333333,2.333333333,2.333333333,,
646.mp4,14.66666667,18,1.056194249,5,11,0,8,5.333333333,30.33333333,,
647.mp4,23.3,0,0,0,0,0,0,0,0,,
648.mp4,18.84,17,1.260056928,6,4,3,4.333333333,4.333333333,2.333333333,,
649.mp4,31,26,1.545780792,5,5,5,4.166666667,5,0,,
650.mp4,27.72,19,1.635200143,4,3,3,3,3.333333333,0.333333333,,
651.mp4,15.2,5,2.182680488,0,1,4,1.666666667,1.666666667,4.333333333,,
652.mp4,15.2,22,0.914205108,10,6,6,7.333333333,7.333333333,5.333333333,,
653.mp4,24.36666667,73,0.45556378,15,15,15,15,15,0,,
654.mp4,16.4,9,1.585726887,6,2,1,3,3,7,,
655.mp4,22.6,30,0.999521757,7,8,6,7.25,7,1,,
656.mp4,20.2,21,1.105039799,6,5,3,5.25,4.666666667,2.333333333,,
657.mp4,21.84,7,3.952029864,2,0,2,1.5,1.333333333,1.333333333,,
658.mp4,16.16,13,1.316425721,4,3,6,4.333333333,4.333333333,2.333333333,,
659.mp4,33.36666667,10,4.095901754,2,2,0,1.666666667,1.333333333,1.333333333,,
660.mp4,13.6,8,1.401956218,3,3,0,3,2,3,,
661.mp4,20.52,29,0.822710276,6,6,7,6.75,6.333333333,0.333333333,,
662.mp4,16.53333333,1,0,0,1,0,0.333333333,0.333333333,0.333333333,,
663.mp4,12.64,10,1.430404637,6,2,0,4,2.666666667,9.333333333,,
664.mp4,9.766666667,12,1.179080465,6,0,0,6,2,12,,
665.mp4,12.96,16,0.915174468,6,7,0,6.5,4.333333333,14.33333333,,
666.mp4,15.32,10,0.860229174,0,5,5,3.333333333,3.333333333,8.333333333,,
667.mp4,18.76,7,3.859544237,1,3,1,1.666666667,1.666666667,1.333333333,,
668.mp4,13.26666667,9,1.868059784,4,3,0,3.5,2.333333333,4.333333333,,
669.mp4,19.56,0,0,0,0,0,0,0,0,,
670.mp4,19.24,5,4.186473131,1,0,1,0.666666667,0.666666667,0.333333333,,
671.mp4,11.43333333,1,0,1,0,0,0.5,0.333333333,0.333333333,,
672.mp4,18.03333333,25,0.958959579,7,6,6,6.333333333,6.333333333,0.333333333,,
673.mp4,19.73333333,2,3.928113461,0,1,1,0.666666667,0.666666667,0.333333333,,
674.mp4,12.23333333,18,0.929128493,12,3,0,7.5,5,39,,
675.mp4,16.84,42,0.455304437,12,13,12,12.33333333,12.33333333,0.333333333,,
676.mp4,17.16666667,23,0.970012957,7,8,6,7,7,1,,
677.mp4,10.46666667,8,1.429583618,7,1,0,4,2.666666667,14.33333333,,
678.mp4,13.33333333,10,1.989159346,4,4,0,4,2.666666667,5.333333333,,
679.mp4,16.64,12,1.145908377,2,5,4,3.666666667,3.666666667,2.333333333,,
680.mp4,12,3,0.764530659,1,2,0,1.5,1,1,,
681.mp4,33.6,37,1.022765093,3,11,1,5.333333333,5,28,,
682.mp4,38.6,92,0.47191585,11,12,12,11.85714286,11.66666667,0.333333333,,
683.mp4,10.06666667,0,0,0,0,0,0,0,0,,
684.mp4,16.56666667,0,0,0,0,0,0,0,0,,
685.mp4,20.88,30,0.806754162,7,9,6,7,7.333333333,2.333333333,,
686.mp4,13.68,13,1.126495759,6,5,0,5.5,3.666666667,10.33333333,,
687.mp4,18.76,0,0,0,0,0,0,0,0,,
688.mp4,19.03333333,41,0.639471471,10,8,13,10.33333333,10.33333333,6.333333333,,
689.mp4,15.16666667,43,0.476632425,15,14,14,14.33333333,14.33333333,0.333333333,,
690.mp4,11.03333333,0,0,0,0,0,0,0,0,,
691.mp4,21.6,37,0.601864623,8,9,11,9.25,9.333333333,2.333333333,,
692.mp4,14.16,15,1.049247061,6,8,0,7,4.666666667,17.33333333,,
693.mp4,23.8,5,6.210567236,1,1,1,1,1,0,,
694.mp4,11.96,13,1.077681979,3,6,0,4.5,3,9,,
695.mp4,10.33333333,2,10.78746605,1,1,0,1,0.666666667,0.333333333,,
696.mp4,16.2,25,0.756319622,9,6,8,7.666666667,7.666666667,2.333333333,,
697.mp4,15.5,32,0.682228281,10,9,11,10,10,1,,
698.mp4,12.16,11,1.053234839,7,3,0,5,3.333333333,12.33333333,,
699.mp4,20.96,22,1.081555582,5,5,5,5.25,5,0,,
700.mp4,13.875,16,0.890199614,6,6,0,6,4,12,,
701.mp4,13.1,10,2.504889382,8,0,0,4,2.666666667,21.33333333,,
702.mp4,24.96666667,59,0.581150388,11,14,8,12,11,9,,
703.mp4,12.5,8,2.283590385,4,2,0,3,2,4,,
704.mp4,18,6,1.737768507,2,3,1,2,2,1,,
705.mp4,15.76666667,0,0,0,0,0,0,0,0,,
706.mp4,10.93333333,6,3.159414911,3,3,0,3,2,3,,
707.mp4,34.46666667,99,0.470979328,15,15,15,14.33333333,15,0,,
708.mp4,21.96,6,4.30723815,3,1,1,1.5,1.666666667,1.333333333,,
709.mp4,12.5,0,0,0,0,0,0,0,0,,
710.mp4,15.12,14,1.064952924,8,3,3,4.666666667,4.666666667,8.333333333,,
