Video_ID,Video_Time,Blink_count,Ave_count,1st(5 sec),2st(5 sec),3st(5 sec),Avg Time varibale(5 sec),,樣本1-3(5 sec) 標準差,樣本1-3(5 sec)平均數,樣本1-3(5 sec)變異數,,母體1-3(5 sec) 標準差,
301_262.mp4,30.52,40,0.854396099,7,6,6,6.5,,0.577350269,6.333333333,0.333333333,,,
302_323.mp4,35,0,0,0,0,0,0,,0,0,0,,,
303_309.mp4,22.84,43,0.593738238,12,7,9,9.75,,2.516611478,9.333333333,6.333333333,,,
304_300.mp4,24.4,4,1.184604883,0,0,0,0,,0,0,0,,,
305_513.mp4,33.72,83,0.463846983,13,12,13,12.5,,0.577350269,12.66666667,0.333333333,,,
306_278.mp4,29.12,5,5.934815228,1,0,2,0.8,,1,1,1,,,
307_365.mp4,15.12,32,0.534437979,12,7,13,10.66666667,,3.214550254,10.66666667,10.33333333,,,
308_388.mp4,16.73333333,0,0,0,0,0,0,,0,0,0,,,
309_303.mp4,34,4,5.402763367,0,3,0,0.666666667,,1.732050808,1,3,,,
310_196.mp4,15,5,3.590583324,2,1,2,1.666666667,,0.577350269,1.666666667,0.333333333,,,
311_387.mp4,12.26666667,36,0.468066168,15,15,0,15,,8.660254038,10,75,,,
312_021.mp4,14.26666667,29,0.67809936,10,8,0,9,,5.291502622,6,28,,,
313_283.mp4,16.03333333,4,6.604953766,1,1,1,1,,0,1,0,,,
314_347.mp4,13.76666667,0,0,0,0,0,0,,0,0,0,,,
315_322.mp4,10.13333333,0,0,0,0,0,0,,0,0,0,,,
316_369.mp4,18.86666667,9,2.503793836,1,2,4,2.333333333,,1.527525232,2.333333333,2.333333333,,,
317_359.mp4,22.73333333,15,1.84544909,3,2,6,3.25,,2.081665999,3.666666667,4.333333333,,,
318_334.mp4,19,0,0,0,0,0,0,,0,0,0,,,
319_352.mp4,28.68,5,6.436501026,0,2,0,0.8,,1.154700538,0.666666667,1.333333333,,,
320_328.mp4,16.8,44,0.522958212,14,12,12,12.66666667,,1.154700538,12.66666667,1.333333333,,,
321_288.mp4,22.68,0,0,0,0,0,0,,0,0,0,,,
322_315.mp4,10.43333333,4,3.827148438,3,1,0,2,,1.527525232,1.333333333,2.333333333,,,
323_302.mp4,18.24,43,0.480165794,13,10,12,11.66666667,,1.527525232,11.66666667,2.333333333,,,
324_356.mp4,49.96,115,0.488437592,13,12,10,12.11111111,,1.527525232,11.66666667,2.333333333,,,
325_492.mp4,47.36666667,143,0.444772435,15,15,15,15,,0,15,0,,,
326_501.mp4,36.56,24,1.747347842,3,2,1,2.857142857,,1,2,1,,,
327_329.mp4,16.5,6,3.536800385,1,3,0,1.333333333,,1.527525232,1.333333333,2.333333333,,,
328_320.mp4,10.63333333,0,0,0,0,0,0,,0,0,0,,,
329_327.mp4,13.83333333,0,0,0,0,0,0,,0,0,0,,,
330_162.mp4,13.56666667,19,0.913166722,4,11,0,7.5,,5.567764363,5,31,,,
331_260.mp4,18.76,33,0.658281282,6,10,7,7.666666667,,2.081665999,7.666666667,4.333333333,,,
332_051.mp4,27.8,25,1.173082054,3,4,5,4.6,,1,4,1,,,
333_377.mp4,14.3,26,0.761238718,8,8,0,8,,4.618802154,5.333333333,21.33333333,,,
334_318.mp4,53.56,35,1.691411748,5,2,5,3.4,,1.732050808,4,3,,,
335_277.mp4,12.8,37,0.482361058,14,14,0,14,,8.082903769,9.333333333,65.33333333,,,
336_338.mp4,20.28,26,0.768560019,7,7,8,6.5,,0.577350269,7.333333333,0.333333333,,,
337_522.mp4,13.24,16,0.894000101,3,8,0,5.5,,4.041451884,3.666666667,16.33333333,,,
338_336.mp4,35.56,8,3.717713867,0,0,1,1.142857143,,0.577350269,0.333333333,0.333333333,,,
339_392.mp4,15.23333333,12,1.722545927,5,2,4,3.666666667,,1.527525232,3.666666667,2.333333333,,,
340_341.mp4,9.766666667,3,7.648000002,2,0,0,2,,1.154700538,0.666666667,1.333333333,,,
341_340.mp4,27.56666667,5,8.196999848,1,1,1,0.8,,0,1,0,,,
342_416.mp4,12.08,20,0.729684215,10,4,0,7,,5.033222957,4.666666667,25.33333333,,,
343_363.mp4,11.96,9,1.61424917,2,3,0,2.5,,1.527525232,1.666666667,2.333333333,,,
344_020.mp4,25.24,61,0.465050046,13,12,13,12.2,,0.577350269,12.66666667,0.333333333,,,
345_259.mp4,16.92,5,2.992242277,2,2,1,1.666666667,,0.577350269,1.666666667,0.333333333,,,
346_351.mp4,20.5,0,0,0,0,0,0,,0,0,0,,,
347_314.mp4,15.26666667,45,0.458250019,15,15,15,15,,0,15,0,,,
348_202.mp4,16.56,4,4.272998651,2,0,2,1.333333333,,1.154700538,1.333333333,1.333333333,,,
349_350.mp4,18.84,6,2.651599979,1,4,1,2,,1.732050808,2,3,,,
350_349.mp4,16.2,4,5.554666599,1,1,1,1,,0,1,0,,,
351_346.mp4,22.8,48,0.646319171,12,13,6,10,,3.785938897,10.33333333,14.33333333,,,
352_319.mp4,16.84,18,1.042470469,6,4,5,5,,1,5,1,,,
353_383.mp4,11.93333333,9,1.787246466,5,3,0,4,,2.516611478,2.666666667,6.333333333,,,
354_362.mp4,15.33333333,10,2.131892204,4,2,4,3.333333333,,1.154700538,3.333333333,1.333333333,,,
355_748.mp4,16.63333333,3,7.83300066,2,1,0,1,,1,1,1,,,
356_324.mp4,22.32,0,0,0,0,0,0,,0,0,0,,,
357_432.mp4,11.53333333,0,0,0,0,0,0,,0,0,0,,,
358_380.mp4,17.8,0,0,0,0,0,0,,0,0,0,,,
359_317.mp4,15.2,23,0.908454678,10,6,7,7.666666667,,2.081665999,7.666666667,4.333333333,,,
360_437.mp4,15.4,25,0.726916552,7,9,8,8,,1,8,1,,,
361_448.mp4,15.16666667,0,0,0,0,0,0,,0,0,0,,,
362_354.mp4,15.16666667,5,3.667750239,1,3,1,1.666666667,,1.154700538,1.666666667,1.333333333,,,
363_343.mp4,18.92,36,0.594399997,12,9,7,9.333333333,,2.516611478,9.333333333,6.333333333,,,
364_440.mp4,25.92,34,0.857728265,5,8,8,6.6,,1.732050808,7,3,,,
365_307.mp4,14.76,37,0.450166762,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
366_473.mp4,16.16,4,3.599999587,1,1,2,1.333333333,,0.577350269,1.333333333,0.333333333,,,
367_371.mp4,25.96,14,2.101307979,3,1,2,2.4,,1,2,1,,,
368_378.mp4,25.36666667,30,1.171482867,13,5,3,5.8,,5.291502622,7,28,,,
369_316.mp4,10.66666667,0,0,0,0,0,0,,0,0,0,,,
370_483.mp4,13.2,7,3.17149965,2,3,0,2.5,,1.527525232,1.666666667,2.333333333,,,
371_367.mp4,28.72,0,0,0,0,0,0,,0,0,0,,,
372_413.mp4,19.44,0,0,0,0,0,0,,0,0,0,,,
373_394.mp4,24.08,11,2.428600097,1,4,3,2.5,,1.527525232,2.666666667,2.333333333,,,
374_407.mp4,23.44,0,0,0,0,0,0,,0,0,0,,,
375_251.mp4,14.12,14,1.107617158,6,4,0,5,,3.055050463,3.333333333,9.333333333,,,
376_381.mp4,20.6,1,0,1,0,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
377_333.mp4,13.26666667,37,0.489944418,15,14,0,14.5,,8.386497084,9.666666667,70.33333333,,,
378_368.mp4,25.36666667,32,1.034936713,3,8,6,6,,2.516611478,5.666666667,6.333333333,,,
379_158.mp4,11.36666667,18,0.871058492,8,7,0,7.5,,4.358898944,5,19,,,
380_358.mp4,15.16666667,2,0.49599719,2,0,0,0.666666667,,1.154700538,0.666666667,1.333333333,,,
381_376.mp4,23.12,12,2.348454605,5,0,3,2.25,,2.516611478,2.666666667,6.333333333,,,
382_409.mp4,12.52,4,4.32133317,1,1,0,1,,0.577350269,0.666666667,0.333333333,,,
383_353.mp4,15.5,5,3.279999852,0,2,3,1.666666667,,1.527525232,1.666666667,2.333333333,,,
384_932.mp4,18.48,0,0,0,0,0,0,,0,0,0,,,
385_414.mp4,11.63333333,19,0.843055288,8,8,0,8,,4.618802154,5.333333333,21.33333333,,,
386_154.mp4,14.96666667,8,3.760571207,4,0,0,2,,2.309401077,1.333333333,5.333333333,,,
387_311.mp4,17.6,1,0,0,0,0,0,,0,0,0,,,
388_308.mp4,21.2,6,3.231200266,0,3,2,1.5,,1.527525232,1.666666667,2.333333333,,,
389_480.mp4,12.56,14,1.245769189,9,3,0,6,,4.582575695,4,21,,,
390_709.mp4,33.70833333,5,9.182005942,2,0,0,0.333333333,,1.154700538,0.666666667,1.333333333,,,
391_406.mp4,21.88,3,6.83799994,0,1,1,0.75,,0.577350269,0.666666667,0.333333333,,,
392_339.mp4,49.86666667,105,0.654250315,13,9,14,10.22222222,,2.645751311,12,7,,,
393_405.mp4,23.16,2,23.93300009,1,0,0,0.25,,0.577350269,0.333333333,0.333333333,,,
394_373.mp4,16.8,21,0.891300046,6,4,10,6.666666667,,3.055050463,6.666666667,9.333333333,,,
395_401.mp4,14.93333333,45,0.458250013,15,15,0,15,,8.660254038,10,75,,,
396_272.mp4,17.5,16,1.559998099,5,3,3,3.666666667,,1.154700538,3.666666667,1.333333333,,,
397_602.mp4,11.83333333,8,2.799714429,3,4,0,3.5,,2.081665999,2.333333333,4.333333333,,,
398_457.mp4,23.28,11,2.474799657,1,1,2,1.5,,0.577350269,1.333333333,0.333333333,,,
399_488.mp4,28.73333333,62,0.643556892,15,15,11,10.8,,2.309401077,13.66666667,5.333333333,,,
400_476.mp4,14.28,14,1.196538412,7,4,0,5.5,,3.511884584,3.666666667,12.33333333,,,
401_395.mp4,16.4,31,0.688666693,9,11,10,10,,1,10,1,,,
402_453.mp4,14.1,7,3.857500116,3,3,0,3,,1.732050808,2,3,,,
403_497.mp4,23.56666667,54,0.577981562,15,9,10,12,,3.214550254,11.33333333,10.33333333,,,
404_429.mp4,31.92,51,0.711690202,6,8,9,8.333333333,,1.527525232,7.666666667,2.333333333,,,
405_393.mp4,21.24,0,0,0,0,0,0,,0,0,0,,,
406_391.mp4,20.48,2,1.482998133,2,0,0,0.5,,1.154700538,0.666666667,1.333333333,,,
407_374.mp4,20.16,43,0.53030949,8,12,12,10.75,,2.309401077,10.66666667,5.333333333,,,
408_424.mp4,12.24,23,0.599363685,10,8,0,9,,5.291502622,6,28,,,
409_382.mp4,14.44,11,1.430000019,2,5,0,3.5,,2.516611478,2.333333333,6.333333333,,,
410_411.mp4,15.3,16,1.647466898,3,6,6,5,,1.732050808,5,3,,,
411_410.mp4,17.63333333,25,1.038541635,12,7,6,8.333333333,,3.214550254,8.333333333,10.33333333,,,
412_274.mp4,19.06666667,13,1.89424779,2,3,4,3,,1,3,1,,,
413_372.mp4,15.16,9,1.940750092,3,2,4,3,,1,3,1,,,
414_385.mp4,19.56666667,11,2.75239687,2,3,4,3,,1,3,1,,,
415_484.mp4,18.76666667,39,0.65444664,11,14,7,10.66666667,,3.511884584,10.66666667,12.33333333,,,
416_342.mp4,12.52,32,0.454483863,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
417_496.mp4,28.7,5,8.879750252,1,1,0,0.6,,0.577350269,0.666666667,0.333333333,,,
418_507.mp4,13.29166667,11,1.40860014,7,3,0,5,,3.511884584,3.333333333,12.33333333,,,
419_824.mp4,8.116666667,1,0,1,0,0,1,,0.577350269,0.333333333,0.333333333,,,
420_257.mp4,45.04,6,5.831800699,0,3,0,0.666666667,,1.732050808,1,3,,,
421_423.mp4,41.52,88,0.53218362,12,13,12,10.625,,0.577350269,12.33333333,0.333333333,,,
422_695.mp4,10.53333333,1,0,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
423_421.mp4,72.56,1,0,0,0,0,0.071428571,,0,0,0,,,
424_408.mp4,12.44,0,0,0,0,0,0,,0,0,0,,,
425_485.mp4,11.2,30,0.510517581,12,15,0,13.5,,7.937253933,9,63,,,
426_287.mp4,11.16666667,3,9.600528598,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
427_637.mp4,7.8,0,0,0,0,0,0,,0,0,0,,,
428_466.mp4,18,10,2.120441198,3,3,4,3.333333333,,0.577350269,3.333333333,0.333333333,,,
429_404.mp4,18.28,12,1.296909007,1,3,5,3,,2,3,4,,,
430_459.mp4,11.9,7,3.118332783,4,2,0,3,,2,2,4,,,
431_447.mp4,20.53333333,62,0.455213121,15,15,15,15,,0,15,0,,,
432_357.mp4,12,20,0.821368356,7,11,0,9,,5.567764363,6,31,,,
433_498.mp4,21.28,14,1.852153796,3,1,4,2.75,,1.527525232,2.666666667,2.333333333,,,
434_438.mp4,11.23333333,2,13.33499908,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
435_456.mp4,19.04,37,0.577416711,11,12,8,10.33333333,,2.081665999,10.33333333,4.333333333,,,
436_526.mp4,17.26666667,16,1.27970144,9,4,3,5.333333333,,3.214550254,5.333333333,10.33333333,,,
437_360.mp4,23.72,22,1.23642859,4,4,5,4.5,,0.577350269,4.333333333,0.333333333,,,
438_434.mp4,18.06666667,1,0,0,1,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
439_441.mp4,15.4,0,0,0,0,0,0,,0,0,0,,,
440_364.mp4,16.76,42,0.450073132,13,12,13,12.66666667,,0.577350269,12.66666667,0.333333333,,,
441_439.mp4,10.16666667,0,0,0,0,0,0,,0,0,0,,,
442_195.mp4,14.2,0,0,0,0,0,0,,0,0,0,,,
443_514.mp4,45.84,99,0.508775475,9,9,12,10.88888889,,1.732050808,10,3,,,
444_655.mp4,14.56666667,33,0.532968625,11,14,0,12.5,,7.371114796,8.333333333,54.33333333,,,
445_494.mp4,42.12,56,0.868363623,12,8,4,6.75,,4,8,16,,,
446_667.mp4,16.92,4,7.329000632,1,0,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
447_431.mp4,10.86666667,7,1.395333012,5,2,0,3.5,,2.516611478,2.333333333,6.333333333,,,
448_361.mp4,17.6,50,0.486387126,15,13,15,14.33333333,,1.154700538,14.33333333,1.333333333,,,
449_451.mp4,10.2,31,0.456133564,15,15,0,15,,8.660254038,10,75,,,
450_533.mp4,25.8,34,1.346849673,8,4,6,6.8,,2,6,4,,,
451_449.mp4,12.76666667,12,1.204272465,8,3,0,5.5,,4.041451884,3.666666667,16.33333333,,,
452_550.mp4,20.2,1,0,0,0,1,0.25,,0.577350269,0.333333333,0.333333333,,,
453_402.mp4,21.5,17,1.627499864,7,5,1,4,,3.055050463,4.333333333,9.333333333,,,
454_527.mp4,12.8,8,1.833853006,2,4,0,3,,2,2,4,,,
455_471.mp4,14.8,0,0,0,0,0,0,,0,0,0,,,
456_435.mp4,24.32,0,0,0,0,0,0,,0,0,0,,,
457_398.mp4,21.12,26,0.925238791,7,8,5,6.25,,1.527525232,6.666666667,2.333333333,,,
458_722.mp4,14.625,4,1.335000515,0,4,0,2,,2.309401077,1.333333333,5.333333333,,,
459_430.mp4,17.53333333,16,1.636933422,4,2,5,3.666666667,,1.527525232,3.666666667,2.333333333,,,
460_678.mp4,21.33333333,18,1.269529259,2,5,8,4.5,,3,5,9,,,
461_250.mp4,24.48,14,1.872538512,1,3,3,2.75,,1.154700538,2.333333333,1.333333333,,,
462_467.mp4,19.5,0,0,0,0,0,0,,0,0,0,,,
463_464.mp4,12.6,19,0.742500067,9,7,0,8,,4.725815626,5.333333333,22.33333333,,,
464_463.mp4,16.16,32,0.58216158,11,6,12,9.666666667,,3.214550254,9.666666667,10.33333333,,,
465_482.mp4,10.96666667,13,1.102747301,4,8,0,6,,4,4,16,,,
466_428.mp4,11.13333333,3,4.289484143,1,2,0,1.5,,1,1,1,,,
467_462.mp4,14.1,41,0.462425828,14,15,0,14.5,,8.386497084,9.666666667,70.33333333,,,
468_470.mp4,23.88,0,0,0,0,0,0,,0,0,0,,,
469_481.mp4,13.8,3,1.583381295,3,0,0,1.5,,1.732050808,1,3,,,
470_468.mp4,36.2,32,1.295055882,5,4,4,4.428571429,,0.577350269,4.333333333,0.333333333,,,
471_455.mp4,21.6,49,0.500513886,12,11,11,11.5,,0.577350269,11.33333333,0.333333333,,,
472_511.mp4,19.16,5,2.812844515,2,2,1,1.666666667,,0.577350269,1.666666667,0.333333333,,,
473_366.mp4,22.96,0,0,0,0,0,0,,0,0,0,,,
474_281.mp4,9.866666667,7,2.12900579,2,0,0,2,,1.154700538,0.666666667,1.333333333,,,
475_265.mp4,13.48,6,2.432806253,4,1,0,2.5,,2.081665999,1.666666667,4.333333333,,,
476_400.mp4,12.4,2,4.142324448,1,1,0,1,,0.577350269,0.666666667,0.333333333,,,
477_487.mp4,12.16666667,7,1.997792085,1,6,0,3.5,,3.214550254,2.333333333,10.33333333,,,
478_506.mp4,24.96666667,50,0.683046789,13,7,12,9,,3.214550254,10.66666667,10.33333333,,,
479_706.mp4,16.26666667,0,0,0,0,0,0,,0,0,0,,,
480_389.mp4,19.4,0,0,0,0,0,0,,0,0,0,,,
481_469.mp4,13.8,29,0.615763579,10,13,0,11.5,,6.806859286,7.666666667,46.33333333,,,
482_465.mp4,11.8,4,2.340672652,1,3,0,2,,1.527525232,1.333333333,2.333333333,,,
483_370.mp4,12.5,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
484_415.mp4,10.63333333,25,0.547766894,15,10,0,12.5,,7.637626158,8.333333333,58.33333333,,,
485_425.mp4,26.76666667,0,0,0,0,0,0,,0,0,0,,,
486_680.mp4,22.56,0,0,0,0,0,0,,0,0,0,,,
487_477.mp4,10.63333333,11,1.165461731,5,6,0,5.5,,3.214550254,3.666666667,10.33333333,,,
488_399.mp4,17.26666667,12,1.684507002,4,3,5,4,,1,4,1,,,
489_022.mp4,18.86666667,0,0,0,0,0,0,,0,0,0,,,
490_534.mp4,25.4,61,0.63435326,12,12,12,12,,0,12,0,,,
491_226.mp4,14.23333333,2,1.318192005,2,0,0,1,,1.154700538,0.666666667,1.333333333,,,
492_325.mp4,11.56666667,30,0.524111888,12,15,0,13.5,,7.937253933,9,63,,,
493_538.mp4,15.8,11,1.70096209,7,0,3,3.333333333,,3.511884584,3.333333333,12.33333333,,,
494_445.mp4,32.08,75,0.48265009,12,10,12,11.66666667,,1.154700538,11.33333333,1.333333333,,,
495_512.mp4,22.92,9,2.797306478,2,2,2,1.75,,0,2,0,,,
496_417.mp4,49.86666667,12,3.795303215,2,0,0,1.333333333,,1.154700538,0.666666667,1.333333333,,,
497_403.mp4,20.7,63,0.451183469,15,15,15,15,,0,15,0,,,
498_433.mp4,12.68,2,0.539050817,0,0,0,0,,0,0,0,,,
499_539.mp4,17.13333333,52,0.452644329,15,15,15,15,,0,15,0,,,
500_592.mp4,9.733333333,26,0.700471525,13,0,0,13,,7.505553499,4.333333333,56.33333333,,,
501_326.mp4,20.88,37,0.641083386,13,9,7,8.75,,3.055050463,9.666666667,9.333333333,,,
502_504.mp4,10.56666667,11,1.32936244,5,6,0,5.5,,3.214550254,3.666666667,10.33333333,,,
503_756.mp4,22.46666667,2,1.394271851,0,2,0,0.5,,1.154700538,0.666666667,1.333333333,,,
504_502.mp4,10.56666667,27,0.54296245,14,11,0,12.5,,7.371114796,8.333333333,54.33333333,,,
505_600.mp4,18.1,0,0,0,0,0,0,,0,0,0,,,
506_478.mp4,22.26666667,3,2.070280433,1,2,0,0.75,,1,1,1,,,
507_418.mp4,19.54166667,0,0,0,0,0,0,,0,0,0,,,
508_831.mp4,20.1,3,2.369839549,3,0,0,0.75,,1.732050808,1,3,,,
509_525.mp4,18.76666667,36,0.700303125,13,13,0,13,,7.505553499,8.666666667,56.33333333,,,
510_528.mp4,13.6,22,0.69499596,9,5,0,7,,4.509249753,4.666666667,20.33333333,,,
511_472.mp4,32.36,0,0,0,0,0,0,,0,0,0,,,
512_495.mp4,30,41,0.794295132,10,8,5,6.833333333,,2.516611478,7.666666667,6.333333333,,,
513_305.mp4,19.76,47,0.47553263,12,12,12,12,,0,12,0,,,
514_443.mp4,14.44,24,0.641799035,6,8,0,7,,4.163331999,4.666666667,17.33333333,,,
515_519.mp4,30.64,73,0.473750571,12,12,12,12,,0,12,0,,,
516_555.mp4,11.8,5,4.20389092,3,0,0,1.5,,1.732050808,1,3,,,
517_521.mp4,12.43333333,0,0,0,0,0,0,,0,0,0,,,
518_131.mp4,19.66666667,0,0,0,0,0,0,,0,0,0,,,
519_515.mp4,30.04,8,2.630510262,2,3,0,1.333333333,,1.527525232,1.666666667,2.333333333,,,
520_542.mp4,14,6,3.013232279,1,1,0,1,,0.577350269,0.666666667,0.333333333,,,
521_517.mp4,10.13333333,21,0.663577926,10,11,0,10.5,,6.08276253,7,37,,,
522_337.mp4,28.52,63,0.512459405,13,11,12,11,,1,12,1,,,
523_541.mp4,15,23,0.698327541,7,7,9,7.666666667,,1.154700538,7.666666667,1.333333333,,,
524_580.mp4,17.56666667,0,0,0,0,0,0,,0,0,0,,,
525_509.mp4,17.23333333,11,2.000587177,6,2,3,3.666666667,,2.081665999,3.666666667,4.333333333,,,
526_436.mp4,27.93333333,0,0,0,0,0,0,,0,0,0,,,
527_454.mp4,11.4,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
528_510.mp4,15.08,9,1.783542484,6,2,1,3,,2.645751311,3,7,,,
529_633.mp4,11.16666667,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
530_594.mp4,28.64,2,11.90527487,0,0,0,0.2,,0,0,0,,,
531_549.mp4,12.76,7,1.900233388,5,1,0,3,,2.645751311,2,7,,,
532_544.mp4,13.03333333,2,13.35092378,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
533_450.mp4,18.6,12,2.863892794,4,3,4,3.666666667,,0.577350269,3.666666667,0.333333333,,,
534_490.mp4,15.36,19,0.960073935,3,9,6,6,,3,6,9,,,
535_587.mp4,22.23333333,0,0,0,0,0,0,,0,0,0,,,
536_540.mp4,24.12,7,3.852457523,2,1,1,1.5,,0.577350269,1.333333333,0.333333333,,,
537_563.mp4,12.83333333,19,0.832588964,8,9,0,8.5,,4.932882862,5.666666667,24.33333333,,,
538_493.mp4,23.84,25,1.106789231,7,5,4,5.25,,1.527525232,5.333333333,2.333333333,,,
539_499.mp4,10.43333333,3,1.372711539,1,2,0,1.5,,1,1,1,,,
540_536.mp4,38.28,3,16.68112218,0,1,0,0.285714286,,0.577350269,0.333333333,0.333333333,,,
541_523.mp4,15.6,0,0,0,0,0,0,,0,0,0,,,
542_520.mp4,12.8,7,2.013908625,3,3,0,3,,1.732050808,2,3,,,
543_559.mp4,28.72,32,1.016188729,3,6,4,5.4,,1.527525232,4.333333333,2.333333333,,,
544_532.mp4,11.83333333,9,1.810074985,5,3,0,4,,2.516611478,2.666666667,6.333333333,,,
545_553.mp4,14.53333333,33,0.601943083,14,10,0,12,,7.211102551,8,52,,,
546_621.mp4,23.8,13,2.659430742,3,2,2,2.25,,0.577350269,2.333333333,0.333333333,,,
547_574.mp4,19.84,0,0,0,0,0,0,,0,0,0,,,
548_632.mp4,22.92,7,2.795085788,3,1,2,1.75,,1,2,1,,,
549_531.mp4,24.96,40,0.72179139,6,8,12,7.75,,3.055050463,8.666666667,9.333333333,,,
550_452.mp4,14.8,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
551_631.mp4,29.08,19,1.686968327,4,4,2,3.6,,1.154700538,3.333333333,1.333333333,,,
552_851.mp4,12.625,8,1.746378592,6,1,0,3.5,,3.214550254,2.333333333,10.33333333,,,
553_545.mp4,12.13333333,0,0,0,0,0,0,,0,0,0,,,
554_572.mp4,27.6,29,1.344244974,7,4,4,5.6,,1.732050808,5,3,,,
555_516.mp4,19.06666667,44,0.771019093,14,10,11,11.66666667,,2.081665999,11.66666667,4.333333333,,,
556_588.mp4,14.88,9,1.237875313,4,5,0,4.5,,2.645751311,3,7,,,
557_560.mp4,16.96666667,12,1.967768886,4,3,4,3.666666667,,0.577350269,3.666666667,0.333333333,,,
558_583.mp4,17.83333333,8,1.532265629,4,4,0,2.666666667,,2.309401077,2.666666667,5.333333333,,,
559_543.mp4,13.36,34,0.4568593,13,12,0,12.5,,7.234178138,8.333333333,52.33333333,,,
560_557.mp4,11.63333333,9,1.080061346,0,7,0,3.5,,4.041451884,2.333333333,16.33333333,,,
561_998.mp4,13.86666667,3,2.439323664,0,0,0,0,,0,0,0,,,
562_626.mp4,15.56666667,5,2.005699694,2,3,0,1.666666667,,1.527525232,1.666666667,2.333333333,,,
563_537.mp4,13,24,0.743623391,8,11,0,9.5,,5.686240703,6.333333333,32.33333333,,,
564_971.mp4,21.6,3,10.41085124,0,1,1,0.5,,0.577350269,0.666666667,0.333333333,,,
565_589.mp4,17.2,0,0,0,0,0,0,,0,0,0,,,
566_617.mp4,28.92,2,1.304065704,0,0,0,0.4,,0,0,0,,,
567_606.mp4,13.6,1,0,1,0,0,0.5,,0.577350269,0.333333333,0.333333333,,,
568_628.mp4,22.8,10,2.385344267,3,2,1,2.25,,1,2,1,,,
569_921.mp4,11.16666667,12,1.764430154,4,0,0,4,,2.309401077,1.333333333,5.333333333,,,
570_624.mp4,17.2,1,0,0,0,1,0.333333333,,0.577350269,0.333333333,0.333333333,,,
571_746.mp4,19.2,0,0,0,0,0,0,,0,0,0,,,
572_554.mp4,11.56666667,19,0.776507881,8,10,0,9,,5.291502622,6,28,,,
573_757.mp4,20.43333333,16,1.414150763,2,6,6,4,,2.309401077,4.666666667,5.333333333,,,
574_547.mp4,20.28,2,0.945208311,0,1,1,0.5,,0.577350269,0.666666667,0.333333333,,,
575_603.mp4,22.28,11,2.185394669,2,4,2,2.5,,1.154700538,2.666666667,1.333333333,,,
576_155.mp4,18.44,10,2.008522643,3,1,3,2.333333333,,1.154700538,2.333333333,1.333333333,,,
577_593.mp4,11.46666667,0,0,0,0,0,0,,0,0,0,,,
578_636.mp4,18.8,22,1.188575132,7,8,5,6.666666667,,1.527525232,6.666666667,2.333333333,,,
579_701.mp4,15.86666667,19,1.560861879,8,4,6,6,,2,6,4,,,
580_524.mp4,9.733333333,6,2.242462873,4,0,0,4,,2.309401077,1.333333333,5.333333333,,,
581_697.mp4,12.73333333,14,1.422796396,4,7,0,5.5,,3.511884584,3.666666667,12.33333333,,,
582_172.mp4,14.36666667,11,1.687803078,6,2,0,4,,3.055050463,2.666666667,9.333333333,,,
583_558.mp4,15.83333333,1,0,1,0,0,0.333333333,,0.577350269,0.333333333,0.333333333,,,
584_823.mp4,19.79166667,7,3.46293962,2,2,1,1.666666667,,0.577350269,1.666666667,0.333333333,,,
585_599.mp4,11.96666667,2,4.546708822,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
586_223.mp4,6.316666667,0,0,0,0,0,0,,0,0,0,,,
587_535.mp4,20.86666667,9,2.774167448,2,1,1,2.25,,0.577350269,1.333333333,0.333333333,,,
588_556.mp4,21.76,1,0,0,0,0,0.25,,0,0,0,,,
589_565.mp4,27.44,68,0.454690496,13,12,13,12.4,,0.577350269,12.66666667,0.333333333,,,
590_034.mp4,20,42,0.853416484,11,9,11,10.5,,1.154700538,10.33333333,1.333333333,,,
591_605.mp4,21.64,23,1.080818599,6,8,4,5.25,,2,6,4,,,
592_500.mp4,12.76666667,0,0,0,0,0,0,,0,0,0,,,
593_577.mp4,17.83333333,38,0.845199701,9,10,11,10,,1,10,1,,,
594_530.mp4,11.76,1,0,0,1,0,0.5,,0.577350269,0.333333333,0.333333333,,,
595_597.mp4,18.83333333,7,3.547993898,3,1,2,2,,1,2,1,,,
596_609.mp4,22.28,52,0.487203243,12,11,12,11.5,,0.577350269,11.66666667,0.333333333,,,
597_595.mp4,9.9,3,2.273388386,3,0,0,3,,1.732050808,1,3,,,
598_178.mp4,27.44,1,0,0,0,0,0,,0,0,0,,,
599_585.mp4,13.26666667,40,0.463510128,15,15,0,15,,8.660254038,10,75,,,
