Video_name,happy,angry,sad,surprise,disgust,fear,neutral,label,,,
731.mp4,58,,,,,,,1,,,
732.mp4,14,,,,,,,1,,,
733.mp4,8,,,,,,,1,,,
734.mp4,42,,,,,,,1,,,
735.mp4,30,,,,,,,1,,,
736.mp4,78,,,,,,,1,,,
737.mp4,1,,,,,,,1,,,
738.mp4,4,,,,,,,1,,,
739.mp4,1,,,,,,,1,,,
740.mp4,4,,,,,,,1,,,
741.mp4,185,,,,,,,1,,,
742.mp4,79,,,,,,,1,,,
743.mp4,41,,,,,,,1,,,
744.mp4,0,,,,,,,1,,,
745.mp4,1,,,,,,,1,,,
746.mp4,301,,,,,,,1,,,
747.mp4,11,,,,,,,1,,,
748.mp4,27,,,,,,,1,,,
749.mp4,492,,,,,,,1,,,
750.mp4,9,,,,,,,1,,,
751.mp4,0,,,,,,,1,,,
752.mp4,325,,,,,,,1,,,
753.mp4,50,,,,,,,1,,,
754.mp4,65,,,,,,,1,,,
755.mp4,325,,,,,,,1,,,
756.mp4,1,,,,,,,1,,,
757.mp4,11,,,,,,,1,,,
758.mp4,0,,,,,,,1,,,
759.mp4,8,,,,,,,1,,,
760.mp4,129,,,,,,,1,,,
761.mp4,0,,,,,,,1,,,
762.mp4,16,,,,,,,1,,,
763.mp4,5,,,,,,,1,,,
764.mp4,212,,,,,,,1,,,
765.mp4,353,,,,,,,1,,,
766.mp4,23,,,,,,,1,,,
767.mp4,0,,,,,,,1,,,
768.mp4,311,,,,,,,1,,,
769.mp4,143,,,,,,,1,,,
770.mp4,100,,,,,,,1,,,
771.mp4,40,,,,,,,1,,,
772.mp4,0,,,,,,,1,,,
773.mp4,0,,,,,,,1,,,
774.mp4,25,,,,,,,1,,,
775.mp4,14,,,,,,,1,,,
776.mp4,35,,,,,,,1,,,
777.mp4,0,,,,,,,1,,,
778.mp4,21,,,,,,,1,,,
779.mp4,228,,,,,,,1,,,
780.mp4,19,,,,,,,1,,,
781.mp4,0,,,,,,,1,,,
782.mp4,2,,,,,,,1,,,
783.mp4,142,,,,,,,1,,,
784.mp4,4,,,,,,,1,,,
785.mp4,1,,,,,,,1,,,
786.mp4,5,,,,,,,1,,,
787.mp4,92,,,,,,,1,,,
788.mp4,34,,,,,,,1,,,
789.mp4,1,,,,,,,1,,,
790.mp4,3,,,,,,,1,,,
791.mp4,53,,,,,,,1,,,
792.mp4,79,,,,,,,1,,,
793.mp4,4,,,,,,,1,,,
794.mp4,62,,,,,,,1,,,
795.mp4,0,,,,,,,1,,,
796.mp4,23,,,,,,,1,,,
797.mp4,1,,,,,,,1,,,
798.mp4,13,,,,,,,1,,,
799.mp4,35,,,,,,,1,,,
800.mp4,55,,,,,,,1,,,
801.mp4,337,,,,,,,1,,,
802.mp4,2,,,,,,,1,,,
803.mp4,3,,,,,,,1,,,
804.mp4,44,,,,,,,1,,,
805.mp4,6,,,,,,,1,,,
806.mp4,88,,,,,,,1,,,
807.mp4,162,,,,,,,1,,,
808.mp4,0,,,,,,,1,,,
809.mp4,2,,,,,,,1,,,
810.mp4,30,,,,,,,1,,,
811.mp4,110,,,,,,,1,,,
812.mp4,88,,,,,,,1,,,
813.mp4,41,,,,,,,1,,,
814.mp4,13,,,,,,,1,,,
815.mp4,114,,,,,,,1,,,
816.mp4,2,,,,,,,1,,,
817.mp4,0,,,,,,,1,,,
818.mp4,273,,,,,,,1,,,
819.mp4,102,,,,,,,1,,,
820.mp4,196,,,,,,,1,,,
821.mp4,243,,,,,,,1,,,
822.mp4,27,,,,,,,1,,,
823.mp4,190,,,,,,,1,,,
824.mp4,31,,,,,,,1,,,
825.mp4,21,,,,,,,1,,,
826.mp4,0,,,,,,,1,,,
827.mp4,5,,,,,,,1,,,
828.mp4,96,,,,,,,1,,,
829.mp4,37,,,,,,,1,,,
830.mp4,40,,,,,,,1,,,
831.mp4,4,,,,,,,1,,,
832.mp4,0,,,,,,,1,,,
833.mp4,48,,,,,,,1,,,
834.mp4,0,,,,,,,1,,,
835.mp4,2,,,,,,,1,,,
836.mp4,1,,,,,,,1,,,
837.mp4,26,,,,,,,1,,,
838.mp4,282,,,,,,,1,,,
839.mp4,81,,,,,,,1,,,
840.mp4,69,,,,,,,1,,,
841.mp4,275,,,,,,,1,,,
842.mp4,1,,,,,,,1,,,
843.mp4,3,,,,,,,1,,,
844.mp4,99,,,,,,,1,,,
845.mp4,171,,,,,,,1,,,
846.mp4,2,,,,,,,1,,,
847.mp4,17,,,,,,,1,,,
848.mp4,254,,,,,,,1,,,
849.mp4,76,,,,,,,1,,,
850.mp4,16,,,,,,,1,,,
851.mp4,30,,,,,,,1,,,
852.mp4,16,,,,,,,1,,,
853.mp4,34,,,,,,,1,,,
854.mp4,33,,,,,,,1,,,
855.mp4,30,,,,,,,1,,,
856.mp4,4,,,,,,,1,,,
857.mp4,470,,,,,,,1,,,
858.mp4,127,,,,,,,1,,,
859.mp4,42,,,,,,,1,,,
860.mp4,4,,,,,,,1,,,
861.mp4,282,,,,,,,1,,,
862.mp4,0,,,,,,,1,,,
863.mp4,49,,,,,,,1,,,
864.mp4,250,,,,,,,1,,,
865.mp4,8,,,,,,,1,,,
866.mp4,88,,,,,,,1,,,
867.mp4,14,,,,,,,1,,,
868.mp4,52,,,,,,,1,,,
869.mp4,129,,,,,,,1,,,
870.mp4,30,,,,,,,1,,,
871.mp4,6,,,,,,,1,,,
872.mp4,58,,,,,,,1,,,
873.mp4,289,,,,,,,1,,,
874.mp4,10,,,,,,,1,,,
875.mp4,30,,,,,,,1,,,
876.mp4,138,,,,,,,1,,,
877.mp4,84,,,,,,,1,,,
878.mp4,222,,,,,,,1,,,
879.mp4,4,,,,,,,1,,,
880.mp4,0,,,,,,,1,,,
881.mp4,266,,,,,,,1,,,
882.mp4,5,,,,,,,1,,,
883.mp4,1,,,,,,,1,,,
884.mp4,3,,,,,,,1,,,
885.mp4,1,,,,,,,1,,,
886.mp4,144,,,,,,,1,,,
887.mp4,192,,,,,,,1,,,
888.mp4,52,,,,,,,1,,,
889.mp4,0,,,,,,,1,,,
890.mp4,3,,,,,,,1,,,
891.mp4,16,,,,,,,1,,,
892.mp4,3,,,,,,,1,,,
893.mp4,3,,,,,,,1,,,
894.mp4,104,,,,,,,1,,,
895.mp4,21,,,,,,,1,,,
896.mp4,0,,,,,,,1,,,
897.mp4,12,,,,,,,1,,,
898.mp4,9,,,,,,,1,,,
899.mp4,3,,,,,,,1,,,
900.mp4,0,,,,,,,1,,,
901.mp4,445,,,,,,,1,,,
902.mp4,10,,,,,,,1,,,
903.mp4,111,,,,,,,1,,,
904.mp4,11,,,,,,,1,,,
905.mp4,7,,,,,,,1,,,
906.mp4,130,,,,,,,1,,,
907.mp4,1,,,,,,,1,,,
908.mp4,317,,,,,,,1,,,
909.mp4,66,,,,,,,1,,,
910.mp4,0,,,,,,,1,,,
911.mp4,238,,,,,,,1,,,
912.mp4,40,,,,,,,1,,,
913.mp4,0,,,,,,,1,,,
914.mp4,2,,,,,,,1,,,
915.mp4,40,,,,,,,1,,,
916.mp4,16,,,,,,,1,,,
917.mp4,28,,,,,,,1,,,
918.mp4,2,,,,,,,1,,,
919.mp4,15,,,,,,,1,,,
920.mp4,78,,,,,,,1,,,
921.mp4,0,,,,,,,1,,,
922.mp4,53,,,,,,,1,,,
923.mp4,433,,,,,,,1,,,
924.mp4,25,,,,,,,1,,,
925.mp4,28,,,,,,,1,,,
926.mp4,190,,,,,,,1,,,
927.mp4,60,,,,,,,1,,,
928.mp4,200,,,,,,,1,,,
929.mp4,1,,,,,,,1,,,
930.mp4,0,,,,,,,1,,,
931.mp4,0,,,,,,,1,,,
932.mp4,67,,,,,,,1,,,
933.mp4,33,,,,,,,1,,,
934.mp4,3,,,,,,,1,,,
935.mp4,37,,,,,,,1,,,
936.mp4,1,,,,,,,1,,,
937.mp4,100,,,,,,,1,,,
938.mp4,114,,,,,,,1,,,
939.mp4,1,,,,,,,1,,,
940.mp4,1,,,,,,,1,,,
941.mp4,3,,,,,,,1,,,
942.mp4,288,,,,,,,1,,,
943.mp4,53,,,,,,,1,,,
944.mp4,0,,,,,,,1,,,
945.mp4,10,,,,,,,1,,,
946.mp4,15,,,,,,,1,,,
947.mp4,153,,,,,,,1,,,
948.mp4,0,,,,,,,1,,,
949.mp4,4,,,,,,,1,,,
950.mp4,0,,,,,,,1,,,
951.mp4,89,,,,,,,1,,,
952.mp4,57,,,,,,,1,,,
953.mp4,24,,,,,,,1,,,
954.mp4,87,,,,,,,1,,,
955.mp4,102,,,,,,,1,,,
956.mp4,7,,,,,,,1,,,
957.mp4,1,,,,,,,1,,,
958.mp4,0,,,,,,,1,,,
959.mp4,24,,,,,,,1,,,
960.mp4,51,,,,,,,1,,,
961.mp4,47,,,,,,,1,,,
962.mp4,14,,,,,,,1,,,
963.mp4,1,,,,,,,1,,,
964.mp4,3,,,,,,,1,,,
965.mp4,5,,,,,,,1,,,
966.mp4,17,,,,,,,1,,,
967.mp4,15,,,,,,,1,,,
968.mp4,20,,,,,,,1,,,
969.mp4,23,,,,,,,1,,,
970.mp4,93,,,,,,,1,,,
971.mp4,12,,,,,,,1,,,
972.mp4,93,,,,,,,1,,,
973.mp4,327,,,,,,,1,,,
974.mp4,7,,,,,,,1,,,
975.mp4,13,,,,,,,1,,,
976.mp4,1,,,,,,,1,,,
977.mp4,176,,,,,,,1,,,
978.mp4,108,,,,,,,1,,,
979.mp4,94,,,,,,,1,,,
980.mp4,20,,,,,,,1,,,
981.mp4,54,,,,,,,1,,,
982.mp4,584,,,,,,,1,,,
983.mp4,71,,,,,,,1,,,
984.mp4,24,,,,,,,1,,,
985.mp4,40,,,,,,,1,,,
986.mp4,16,,,,,,,1,,,
987.mp4,4,,,,,,,1,,,
988.mp4,320,,,,,,,1,,,
989.mp4,108,,,,,,,1,,,
990.mp4,0,,,,,,,1,,,
991.mp4,8,,,,,,,1,,,
992.mp4,24,,,,,,,1,,,
993.mp4,56,,,,,,,1,,,
994.mp4,3,,,,,,,1,,,
995.mp4,48,,,,,,,1,,,
996.mp4,27,,,,,,,1,,,
997.mp4,0,,,,,,,1,,,
998.mp4,279,,,,,,,1,,,
999.mp4,0,,,,,,,1,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
