Video_name,happy,angry,sad,surprise,disgust,fear,neutral,label,,
695_422.mp4,1,,,,,,,0,,
696_686.mp4,0,,,,,,,0,,
697_581.mp4,2,,,,,,,0,,
698_693.mp4,2,,,,,,,0,,
699_734.mp4,66,,,,,,,0,,
700_813.mp4,130,,,,,,,0,,
701_579.mp4,6,,,,,,,0,,
702_612.mp4,164,,,,,,,0,,
703_604.mp4,21,,,,,,,0,,
704_723.mp4,0,,,,,,,0,,
705_707.mp4,78,,,,,,,0,,
706_479.mp4,1,,,,,,,0,,
707_705.mp4,900,,,,,,,0,,
708_772.mp4,3,,,,,,,0,,
709_390.mp4,3,,,,,,,0,,
710_788.mp4,0,,,,,,,0,,
711_681.mp4,0,,,,,,,0,,
712_716.mp4,179,,,,,,,0,,
713_726.mp4,3,,,,,,,0,,
714_842.mp4,226,,,,,,,0,,
715_721.mp4,56,,,,,,,0,,
716_712.mp4,4,,,,,,,0,,
717_684.mp4,1,,,,,,,0,,
718_972.mp4,139,,,,,,,0,,
719_737.mp4,7,,,,,,,0,,
720_672.mp4,68,,,,,,,0,,
721_715.mp4,2,,,,,,,0,,
722_458.mp4,13,,,,,,,0,,
723_704.mp4,0,,,,,,,0,,
724_725.mp4,2,,,,,,,0,,
725_724.mp4,0,,,,,,,0,,
726_713.mp4,2,,,,,,,0,,
727_729.mp4,51,,,,,,,0,,
728_673.mp4,4,,,,,,,0,,
729_727.mp4,20,,,,,,,0,,
730_815.mp4,227,,,,,,,0,,
731_741.mp4,333,,,,,,,0,,
732_691.mp4,30,,,,,,,0,,
733_935.mp4,0,,,,,,,0,,
734_699.mp4,527,,,,,,,0,,
735_774.mp4,651,,,,,,,0,,
736_785.mp4,81,,,,,,,0,,
737_719.mp4,20,,,,,,,0,,
738_804.mp4,1,,,,,,,0,,
739_865.mp4,0,,,,,,,0,,
740_796.mp4,3,,,,,,,0,,
741_731.mp4,117,,,,,,,0,,
742_775.mp4,3,,,,,,,0,,
743_750.mp4,0,,,,,,,0,,
744_674.mp4,52,,,,,,,0,,
745_777.mp4,4,,,,,,,0,,
746_571.mp4,147,,,,,,,0,,
747_854.mp4,19,,,,,,,0,,
748_355.mp4,0,,,,,,,0,,
749_659.mp4,189,,,,,,,0,,
750_743.mp4,5,,,,,,,0,,
751_752.mp4,0,,,,,,,0,,
752_751.mp4,54,,,,,,,0,,
753_789.mp4,12,,,,,,,0,,
754_758.mp4,9,,,,,,,0,,
755_759.mp4,232,,,,,,,0,,
756_503.mp4,0,,,,,,,0,,
757_573.mp4,0,,,,,,,0,,
758_754.mp4,1,,,,,,,0,,
759_755.mp4,45,,,,,,,0,,
760_611.mp4,100,,,,,,,0,,
761_766.mp4,0,,,,,,,0,,
762_832.mp4,0,,,,,,,0,,
763_930.mp4,0,,,,,,,0,,
764_850.mp4,206,,,,,,,0,,
765_867.mp4,352,,,,,,,0,,
766_761.mp4,20,,,,,,,0,,
767_694.mp4,160,,,,,,,0,,
768_793.mp4,129,,,,,,,0,,
769_784.mp4,0,,,,,,,0,,
770_791.mp4,91,,,,,,,0,,
771_849.mp4,443,,,,,,,0,,
772_708.mp4,1,,,,,,,0,,
773_652.mp4,0,,,,,,,0,,
774_735.mp4,3,,,,,,,0,,
775_742.mp4,404,,,,,,,0,,
776_676.mp4,1,,,,,,,0,,
777_745.mp4,0,,,,,,,0,,
778_798.mp4,6,,,,,,,0,,
779_794.mp4,13,,,,,,,0,,
780_869.mp4,9,,,,,,,0,,
781_806.mp4,201,,,,,,,0,,
782_787.mp4,29,,,,,,,0,,
783_916.mp4,57,,,,,,,0,,
784_769.mp4,4,,,,,,,0,,
785_736.mp4,0,,,,,,,0,,
786_819.mp4,2,,,,,,,0,,
787_782.mp4,48,,,,,,,0,,
788_710.mp4,1,,,,,,,0,,
789_753.mp4,3,,,,,,,0,,
790_014.mp4,12,,,,,,,0,,
791_770.mp4,42,,,,,,,0,,
792_903.mp4,85,,,,,,,0,,
793_768.mp4,11,,,,,,,0,,
794_779.mp4,630,,,,,,,0,,
795_907.mp4,0,,,,,,,0,,
796_740.mp4,6,,,,,,,0,,
797_844.mp4,329,,,,,,,0,,
798_778.mp4,27,,,,,,,0,,
799_809.mp4,27,,,,,,,0,,
800_840.mp4,49,,,,,,,0,,
801_855.mp4,241,,,,,,,0,,
802_885.mp4,5,,,,,,,0,,
803_017.mp4,0,,,,,,,0,,
804_738.mp4,3,,,,,,,0,,
805_011.mp4,10,,,,,,,0,,
806_781.mp4,0,,,,,,,0,,
807_273.mp4,312,,,,,,,0,,
808_829.mp4,0,,,,,,,0,,
809_799.mp4,1,,,,,,,0,,
810_838.mp4,221,,,,,,,0,,
811_920.mp4,113,,,,,,,0,,
812_821.mp4,225,,,,,,,0,,
813_700.mp4,3,,,,,,,0,,
814_871.mp4,10,,,,,,,0,,
815_730.mp4,403,,,,,,,0,,
816_649.mp4,21,,,,,,,0,,
817_827.mp4,0,,,,,,,0,,
818_820.mp4,126,,,,,,,0,,
819_786.mp4,85,,,,,,,0,,
820_818.mp4,61,,,,,,,0,,
821_812.mp4,43,,,,,,,0,,
822_244.mp4,12,,,,,,,0,,
823_584.mp4,132,,,,,,,0,,
824_419.mp4,28,,,,,,,0,,
825_074.mp4,2,,,,,,,0,,
826_833.mp4,4,,,,,,,0,,
827_817.mp4,5,,,,,,,0,,
828_830.mp4,129,,,,,,,0,,
829_808.mp4,0,,,,,,,0,,
830_828.mp4,64,,,,,,,0,,
831_508.mp4,0,,,,,,,0,,
832_762.mp4,1,,,,,,,0,,
833_826.mp4,8,,,,,,,0,,
834_852.mp4,1,,,,,,,0,,
835_651.mp4,128,,,,,,,0,,
836_950.mp4,6,,,,,,,0,,
837_890.mp4,0,,,,,,,0,,
838_810.mp4,41,,,,,,,0,,
839_864.mp4,241,,,,,,,0,,
840_800.mp4,111,,,,,,,0,,
841_639.mp4,0,,,,,,,0,,
842_714.mp4,0,,,,,,,0,,
843_859.mp4,58,,,,,,,0,,
844_797.mp4,2,,,,,,,0,,
845_846.mp4,16,,,,,,,0,,
846_845.mp4,3,,,,,,,0,,
847_906.mp4,1,,,,,,,0,,
848_894.mp4,107,,,,,,,0,,
849_771.mp4,0,,,,,,,0,,
850_764.mp4,2,,,,,,,0,,
851_552.mp4,2,,,,,,,0,,
852_834.mp4,0,,,,,,,0,,
853_863.mp4,38,,,,,,,0,,
854_747.mp4,67,,,,,,,0,,
855_801.mp4,118,,,,,,,0,,
856_881.mp4,384,,,,,,,0,,
857_909.mp4,16,,,,,,,0,,
858_861.mp4,48,,,,,,,0,,
859_843.mp4,4,,,,,,,0,,
860_905.mp4,0,,,,,,,0,,
861_858.mp4,36,,,,,,,0,,
862_047.mp4,0,,,,,,,0,,
863_853.mp4,18,,,,,,,0,,
864_839.mp4,24,,,,,,,0,,
865_739.mp4,100,,,,,,,0,,
866_878.mp4,202,,,,,,,0,,
867_765.mp4,0,,,,,,,0,,
868_949.mp4,2,,,,,,,0,,
869_780.mp4,138,,,,,,,0,,
870_001.mp4,289,,,,,,,0,,
871_814.mp4,6,,,,,,,0,,
872_873.mp4,2,,,,,,,0,,
873_872.mp4,136,,,,,,,0,,
874_291.mp4,20,,,,,,,0,,
875_979.mp4,91,,,,,,,0,,
876_891.mp4,255,,,,,,,0,,
877_886.mp4,436,,,,,,,0,,
878_866.mp4,68,,,,,,,0,,
879_963.mp4,3,,,,,,,0,,
880_135.mp4,0,,,,,,,0,,
881_856.mp4,0,,,,,,,0,,
882_952.mp4,19,,,,,,,0,,
883_013.mp4,0,,,,,,,0,,
884_968.mp4,0,,,,,,,0,,
885_802.mp4,0,,,,,,,0,,
886_877.mp4,162,,,,,,,0,,
887_275.mp4,1,,,,,,,0,,
888_937.mp4,0,,,,,,,0,,
889_045.mp4,0,,,,,,,0,,
890_837.mp4,63,,,,,,,0,,
891_876.mp4,95,,,,,,,0,,
892_112.mp4,4,,,,,,,0,,
893_913.mp4,0,,,,,,,0,,
894_848.mp4,79,,,,,,,0,,
895_915.mp4,141,,,,,,,0,,
896_128.mp4,0,,,,,,,0,,
897_969.mp4,8,,,,,,,0,,
898_922.mp4,8,,,,,,,0,,
899_914.mp4,1,,,,,,,0,,
900_926.mp4,159,,,,,,,0,,
901_902.mp4,5,,,,,,,0,,
902_901.mp4,40,,,,,,,0,,
903_792.mp4,56,,,,,,,0,,
904_046.mp4,1,,,,,,,0,,
905_860.mp4,7,,,,,,,0,,
906_847.mp4,248,,,,,,,0,,
907_795.mp4,8,,,,,,,0,,
908_207.mp4,0,,,,,,,0,,
909_857.mp4,563,,,,,,,0,,
910_911.mp4,49,,,,,,,0,,
911_910.mp4,250,,,,,,,0,,
912_927.mp4,90,,,,,,,0,,
913_893.mp4,1,,,,,,,0,,
914_899.mp4,50,,,,,,,0,,
915_895.mp4,1,,,,,,,0,,
916_783.mp4,143,,,,,,,0,,
917_924.mp4,143,,,,,,,0,,
918_934.mp4,0,,,,,,,0,,
919_015.mp4,280,,,,,,,0,,
920_811.mp4,84,,,,,,,0,,
921_569.mp4,0,,,,,,,0,,
922_898.mp4,19,,,,,,,0,,
923_023.mp4,0,,,,,,,0,,
924_917.mp4,27,,,,,,,0,,
925_933.mp4,7,,,,,,,0,,
926_900.mp4,0,,,,,,,0,,
927_912.mp4,12,,,,,,,0,,
928_160.mp4,31,,,,,,,0,,
929_962.mp4,0,,,,,,,0,,
930_763.mp4,0,,,,,,,0,,
931_936.mp4,0,,,,,,,0,,
932_384.mp4,0,,,,,,,0,,
933_925.mp4,54,,,,,,,0,,
934_918.mp4,4,,,,,,,0,,
935_733.mp4,1,,,,,,,0,,
936_931.mp4,0,,,,,,,0,,
937_888.mp4,173,,,,,,,0,,
938_987.mp4,0,,,,,,,0,,
939_115.mp4,51,,,,,,,0,,
940_941.mp4,7,,,,,,,0,,
941_940.mp4,3,,,,,,,0,,
942_943.mp4,2,,,,,,,0,,
943_942.mp4,83,,,,,,,0,,
944_032.mp4,0,,,,,,,0,,
945_044.mp4,0,,,,,,,0,,
946_049.mp4,5,,,,,,,0,,
947_951.mp4,12,,,,,,,0,,
948_965.mp4,1,,,,,,,0,,
949_868.mp4,51,,,,,,,0,,
950_836.mp4,2,,,,,,,0,,
951_947.mp4,102,,,,,,,0,,
952_882.mp4,22,,,,,,,0,,
953_974.mp4,41,,,,,,,0,,
954_976.mp4,3,,,,,,,0,,
955_078.mp4,8,,,,,,,0,,
956_958.mp4,1,,,,,,,0,,
957_959.mp4,39,,,,,,,0,,
958_956.mp4,1,,,,,,,0,,
959_957.mp4,29,,,,,,,0,,
960_999.mp4,0,,,,,,,0,,
961_069.mp4,1,,,,,,,0,,
962_929.mp4,7,,,,,,,0,,
963_879.mp4,54,,,,,,,0,,
964_174.mp4,0,,,,,,,0,,
965_948.mp4,0,,,,,,,0,,
966_988.mp4,88,,,,,,,0,,
967_984.mp4,19,,,,,,,0,,
968_884.mp4,5,,,,,,,0,,
969_897.mp4,3,,,,,,,0,,
970_973.mp4,249,,,,,,,0,,
971_564.mp4,193,,,,,,,0,,
972_718.mp4,0,,,,,,,0,,
973_970.mp4,23,,,,,,,0,,
974_953.mp4,0,,,,,,,0,,
975_978.mp4,3,,,,,,,0,,
976_954.mp4,11,,,,,,,0,,
977_075.mp4,0,,,,,,,0,,
978_975.mp4,48,,,,,,,0,,
979_875.mp4,0,,,,,,,0,,
980_992.mp4,217,,,,,,,0,,
981_985.mp4,226,,,,,,,0,,
982_004.mp4,14,,,,,,,0,,
983_113.mp4,69,,,,,,,0,,
984_967.mp4,4,,,,,,,0,,
985_981.mp4,4,,,,,,,0,,
986_994.mp4,3,,,,,,,0,,
987_938.mp4,205,,,,,,,0,,
988_966.mp4,165,,,,,,,0,,
989_993.mp4,221,,,,,,,0,,
990_008.mp4,3,,,,,,,0,,
991_064.mp4,16,,,,,,,0,,
992_980.mp4,1,,,,,,,0,,
993_989.mp4,108,,,,,,,0,,
994_986.mp4,19,,,,,,,0,,
995_233.mp4,6,,,,,,,0,,
996_056.mp4,120,,,,,,,0,,
997_040.mp4,3,,,,,,,0,,
998_561.mp4,4,,,,,,,0,,
999_960.mp4,1,,,,,,,0,,
,18,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,259,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,306,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,15,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,9,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,15,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,10,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,7,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,7,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,9,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,5,,,,,,,,,
,0,,,,,,,,,
,28,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,5,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,31,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,5,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,6,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,124,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,8,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,268,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,64,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,13,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,14,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,8,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,11,,,,,,,,,
,3,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,5,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,255,,,,,,,,,
,0,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,6,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,10,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,7,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,6,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,82,,,,,,,,,
,0,,,,,,,,,
,6,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,11,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,69,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,3,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,4,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,23,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,1,,,,,,,,,
,6,,,,,,,,,
,1,,,,,,,,,
,12,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,6,,,,,,,,,
,1,,,,,,,,,
,2,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
,0,,,,,,,,,
