Video_name,happy,angry,sad,surprise,disgust,fear,neutral,,,,
695_422.mp4,7,,,,,,,,,,
696_686.mp4,0,,,,,,,,,,
697_581.mp4,26,,,,,,,,,,
698_693.mp4,0,,,,,,,,,,
699_734.mp4,17,,,,,,,,,,
700_813.mp4,1,,,,,,,,,,
701_579.mp4,29,,,,,,,,,,
702_612.mp4,91,,,,,,,,,,
703_604.mp4,1,,,,,,,,,,
704_723.mp4,2,,,,,,,,,,
705_707.mp4,268,,,,,,,,,,
706_479.mp4,0,,,,,,,,,,
707_705.mp4,2,,,,,,,,,,
708_772.mp4,40,,,,,,,,,,
709_390.mp4,3,,,,,,,,,,
710_788.mp4,5,,,,,,,,,,
711_681.mp4,0,,,,,,,,,,
712_716.mp4,11,,,,,,,,,,
713_726.mp4,0,,,,,,,,,,
714_842.mp4,268,,,,,,,,,,
715_721.mp4,19,,,,,,,,,,
716_712.mp4,271,,,,,,,,,,
717_684.mp4,0,,,,,,,,,,
718_972.mp4,20,,,,,,,,,,
719_737.mp4,19,,,,,,,,,,
720_672.mp4,5,,,,,,,,,,
721_715.mp4,143,,,,,,,,,,
722_458.mp4,1,,,,,,,,,,
723_704.mp4,0,,,,,,,,,,
724_725.mp4,0,,,,,,,,,,
725_724.mp4,0,,,,,,,,,,
726_713.mp4,32,,,,,,,,,,
727_729.mp4,0,,,,,,,,,,
728_673.mp4,6,,,,,,,,,,
729_727.mp4,410,,,,,,,,,,
730_815.mp4,356,,,,,,,,,,
731_741.mp4,17,,,,,,,,,,
732_691.mp4,10,,,,,,,,,,
733_935.mp4,0,,,,,,,,,,
734_699.mp4,10,,,,,,,,,,
735_774.mp4,12,,,,,,,,,,
736_785.mp4,77,,,,,,,,,,
737_719.mp4,1,,,,,,,,,,
738_804.mp4,2,,,,,,,,,,
739_865.mp4,2,,,,,,,,,,
740_796.mp4,0,,,,,,,,,,
741_731.mp4,138,,,,,,,,,,
742_775.mp4,161,,,,,,,,,,
743_750.mp4,39,,,,,,,,,,
744_674.mp4,0,,,,,,,,,,
745_777.mp4,0,,,,,,,,,,
746_571.mp4,275,,,,,,,,,,
747_854.mp4,2,,,,,,,,,,
748_355.mp4,24,,,,,,,,,,
749_659.mp4,389,,,,,,,,,,
750_743.mp4,1,,,,,,,,,,
751_752.mp4,2,,,,,,,,,,
752_751.mp4,55,,,,,,,,,,
753_789.mp4,69,,,,,,,,,,
754_758.mp4,126,,,,,,,,,,
755_759.mp4,328,,,,,,,,,,
756_503.mp4,9,,,,,,,,,,
757_573.mp4,10,,,,,,,,,,
758_754.mp4,0,,,,,,,,,,
759_755.mp4,2,,,,,,,,,,
760_611.mp4,86,,,,,,,,,,
761_766.mp4,0,,,,,,,,,,
762_832.mp4,0,,,,,,,,,,
763_930.mp4,0,,,,,,,,,,
764_850.mp4,204,,,,,,,,,,
765_867.mp4,352,,,,,,,,,,
766_761.mp4,19,,,,,,,,,,
767_694.mp4,0,,,,,,,,,,
768_793.mp4,257,,,,,,,,,,
769_784.mp4,90,,,,,,,,,,
770_791.mp4,56,,,,,,,,,,
771_849.mp4,17,,,,,,,,,,
772_708.mp4,0,,,,,,,,,,
773_652.mp4,0,,,,,,,,,,
774_735.mp4,15,,,,,,,,,,
775_742.mp4,14,,,,,,,,,,
776_676.mp4,5,,,,,,,,,,
777_745.mp4,0,,,,,,,,,,
778_798.mp4,2,,,,,,,,,,
779_794.mp4,201,,,,,,,,,,
780_869.mp4,37,,,,,,,,,,
781_806.mp4,0,,,,,,,,,,
782_787.mp4,1,,,,,,,,,,
783_916.mp4,207,,,,,,,,,,
784_769.mp4,8,,,,,,,,,,
785_736.mp4,1,,,,,,,,,,
786_819.mp4,2,,,,,,,,,,
787_782.mp4,43,,,,,,,,,,
788_710.mp4,37,,,,,,,,,,
789_753.mp4,0,,,,,,,,,,
790_014.mp4,8,,,,,,,,,,
791_770.mp4,40,,,,,,,,,,
792_903.mp4,83,,,,,,,,,,
793_768.mp4,1,,,,,,,,,,
794_779.mp4,4,,,,,,,,,,
795_907.mp4,0,,,,,,,,,,
796_740.mp4,51,,,,,,,,,,
797_844.mp4,4,,,,,,,,,,
798_778.mp4,64,,,,,,,,,,
799_809.mp4,0,,,,,,,,,,
800_840.mp4,85,,,,,,,,,,
801_855.mp4,304,,,,,,,,,,
802_885.mp4,0,,,,,,,,,,
803_017.mp4,0,,,,,,,,,,
804_738.mp4,54,,,,,,,,,,
805_011.mp4,3,,,,,,,,,,
806_781.mp4,56,,,,,,,,,,
807_273.mp4,56,,,,,,,,,,
808_829.mp4,0,,,,,,,,,,
809_799.mp4,6,,,,,,,,,,
810_838.mp4,21,,,,,,,,,,
811_920.mp4,18,,,,,,,,,,
812_821.mp4,187,,,,,,,,,,
813_700.mp4,31,,,,,,,,,,
814_871.mp4,0,,,,,,,,,,
815_730.mp4,150,,,,,,,,,,
816_649.mp4,1,,,,,,,,,,
817_827.mp4,7,,,,,,,,,,
818_820.mp4,183,,,,,,,,,,
819_786.mp4,92,,,,,,,,,,
820_818.mp4,147,,,,,,,,,,
821_812.mp4,251,,,,,,,,,,
822_244.mp4,46,,,,,,,,,,
823_584.mp4,217,,,,,,,,,,
824_419.mp4,60,,,,,,,,,,
825_074.mp4,0,,,,,,,,,,
826_833.mp4,0,,,,,,,,,,
827_817.mp4,2,,,,,,,,,,
828_830.mp4,111,,,,,,,,,,
829_808.mp4,12,,,,,,,,,,
830_828.mp4,31,,,,,,,,,,
831_508.mp4,1,,,,,,,,,,
832_762.mp4,2,,,,,,,,,,
833_826.mp4,12,,,,,,,,,,
834_852.mp4,0,,,,,,,,,,
835_651.mp4,0,,,,,,,,,,
836_950.mp4,0,,,,,,,,,,
837_890.mp4,32,,,,,,,,,,
838_810.mp4,62,,,,,,,,,,
839_864.mp4,94,,,,,,,,,,
840_800.mp4,5,,,,,,,,,,
841_639.mp4,387,,,,,,,,,,
842_714.mp4,0,,,,,,,,,,
843_859.mp4,1,,,,,,,,,,
844_797.mp4,39,,,,,,,,,,
845_846.mp4,142,,,,,,,,,,
846_845.mp4,2,,,,,,,,,,
847_906.mp4,8,,,,,,,,,,
848_894.mp4,182,,,,,,,,,,
849_771.mp4,30,,,,,,,,,,
850_764.mp4,11,,,,,,,,,,
851_552.mp4,12,,,,,,,,,,
852_834.mp4,5,,,,,,,,,,
853_863.mp4,15,,,,,,,,,,
854_747.mp4,7,,,,,,,,,,
855_801.mp4,21,,,,,,,,,,
856_881.mp4,0,,,,,,,,,,
857_909.mp4,450,,,,,,,,,,
858_861.mp4,115,,,,,,,,,,
859_843.mp4,55,,,,,,,,,,
860_905.mp4,2,,,,,,,,,,
861_858.mp4,116,,,,,,,,,,
862_047.mp4,0,,,,,,,,,,
863_853.mp4,30,,,,,,,,,,
864_839.mp4,198,,,,,,,,,,
865_739.mp4,15,,,,,,,,,,
866_878.mp4,48,,,,,,,,,,
867_765.mp4,1,,,,,,,,,,
868_949.mp4,19,,,,,,,,,,
869_780.mp4,143,,,,,,,,,,
870_001.mp4,22,,,,,,,,,,
871_814.mp4,3,,,,,,,,,,
872_873.mp4,91,,,,,,,,,,
873_872.mp4,87,,,,,,,,,,
874_291.mp4,3,,,,,,,,,,
875_979.mp4,29,,,,,,,,,,
876_891.mp4,51,,,,,,,,,,
877_886.mp4,76,,,,,,,,,,
878_866.mp4,239,,,,,,,,,,
879_963.mp4,7,,,,,,,,,,
880_135.mp4,2,,,,,,,,,,
881_856.mp4,313,,,,,,,,,,
882_952.mp4,1,,,,,,,,,,
883_013.mp4,0,,,,,,,,,,
884_968.mp4,21,,,,,,,,,,
885_802.mp4,0,,,,,,,,,,
886_877.mp4,124,,,,,,,,,,
887_275.mp4,194,,,,,,,,,,
888_937.mp4,42,,,,,,,,,,
889_045.mp4,0,,,,,,,,,,
890_837.mp4,4,,,,,,,,,,
891_876.mp4,6,,,,,,,,,,
892_112.mp4,3,,,,,,,,,,
893_913.mp4,7,,,,,,,,,,
894_848.mp4,226,,,,,,,,,,
895_915.mp4,25,,,,,,,,,,
896_128.mp4,0,,,,,,,,,,
897_969.mp4,5,,,,,,,,,,
898_922.mp4,0,,,,,,,,,,
899_914.mp4,0,,,,,,,,,,
900_926.mp4,0,,,,,,,,,,
901_902.mp4,237,,,,,,,,,,
902_901.mp4,12,,,,,,,,,,
903_792.mp4,79,,,,,,,,,,
904_046.mp4,3,,,,,,,,,,
905_860.mp4,5,,,,,,,,,,
906_847.mp4,85,,,,,,,,,,
907_795.mp4,1,,,,,,,,,,
908_207.mp4,59,,,,,,,,,,
909_857.mp4,80,,,,,,,,,,
910_911.mp4,0,,,,,,,,,,
911_910.mp4,263,,,,,,,,,,
912_927.mp4,44,,,,,,,,,,
913_893.mp4,0,,,,,,,,,,
914_899.mp4,10,,,,,,,,,,
915_895.mp4,15,,,,,,,,,,
916_783.mp4,6,,,,,,,,,,
917_924.mp4,32,,,,,,,,,,
918_934.mp4,0,,,,,,,,,,
919_015.mp4,1,,,,,,,,,,
920_811.mp4,31,,,,,,,,,,
921_569.mp4,0,,,,,,,,,,
922_898.mp4,7,,,,,,,,,,
923_023.mp4,353,,,,,,,,,,
924_917.mp4,8,,,,,,,,,,
925_933.mp4,28,,,,,,,,,,
926_900.mp4,186,,,,,,,,,,
927_912.mp4,29,,,,,,,,,,
928_160.mp4,168,,,,,,,,,,
929_962.mp4,5,,,,,,,,,,
930_763.mp4,0,,,,,,,,,,
931_936.mp4,0,,,,,,,,,,
932_384.mp4,16,,,,,,,,,,
933_925.mp4,30,,,,,,,,,,
934_918.mp4,3,,,,,,,,,,
935_733.mp4,43,,,,,,,,,,
936_931.mp4,2,,,,,,,,,,
937_888.mp4,31,,,,,,,,,,
938_987.mp4,235,,,,,,,,,,
939_115.mp4,0,,,,,,,,,,
940_941.mp4,7,,,,,,,,,,
941_940.mp4,0,,,,,,,,,,
942_943.mp4,221,,,,,,,,,,
943_942.mp4,38,,,,,,,,,,
944_032.mp4,2,,,,,,,,,,
945_044.mp4,4,,,,,,,,,,
946_049.mp4,2,,,,,,,,,,
947_951.mp4,151,,,,,,,,,,
948_965.mp4,0,,,,,,,,,,
949_868.mp4,10,,,,,,,,,,
950_836.mp4,0,,,,,,,,,,
951_947.mp4,15,,,,,,,,,,
952_882.mp4,7,,,,,,,,,,
953_974.mp4,26,,,,,,,,,,
954_976.mp4,52,,,,,,,,,,
955_078.mp4,98,,,,,,,,,,
956_958.mp4,6,,,,,,,,,,
957_959.mp4,1,,,,,,,,,,
958_956.mp4,0,,,,,,,,,,
959_957.mp4,34,,,,,,,,,,
960_999.mp4,18,,,,,,,,,,
961_069.mp4,55,,,,,,,,,,
962_929.mp4,9,,,,,,,,,,
963_879.mp4,0,,,,,,,,,,
964_174.mp4,1,,,,,,,,,,
965_948.mp4,0,,,,,,,,,,
966_988.mp4,0,,,,,,,,,,
967_984.mp4,1,,,,,,,,,,
968_884.mp4,11,,,,,,,,,,
969_897.mp4,72,,,,,,,,,,
970_973.mp4,52,,,,,,,,,,
971_564.mp4,22,,,,,,,,,,
972_718.mp4,141,,,,,,,,,,
973_970.mp4,334,,,,,,,,,,
974_953.mp4,9,,,,,,,,,,
975_978.mp4,25,,,,,,,,,,
976_954.mp4,4,,,,,,,,,,
977_075.mp4,74,,,,,,,,,,
978_975.mp4,30,,,,,,,,,,
979_875.mp4,107,,,,,,,,,,
980_992.mp4,19,,,,,,,,,,
981_985.mp4,59,,,,,,,,,,
982_004.mp4,157,,,,,,,,,,
983_113.mp4,60,,,,,,,,,,
984_967.mp4,10,,,,,,,,,,
985_981.mp4,31,,,,,,,,,,
986_994.mp4,0,,,,,,,,,,
987_938.mp4,3,,,,,,,,,,
988_966.mp4,256,,,,,,,,,,
989_993.mp4,51,,,,,,,,,,
990_008.mp4,0,,,,,,,,,,
991_064.mp4,1,,,,,,,,,,
992_980.mp4,2,,,,,,,,,,
993_989.mp4,12,,,,,,,,,,
994_986.mp4,1,,,,,,,,,,
995_233.mp4,19,,,,,,,,,,
996_056.mp4,32,,,,,,,,,,
997_040.mp4,0,,,,,,,,,,
998_561.mp4,283,,,,,,,,,,
999_960.mp4,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,12,,,,,,,,,,
,2,,,,,,,,,,
,22,,,,,,,,,,
,11,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,19,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,3,,,,,,,,,,
,28,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,4,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,21,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,7,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,6,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,4,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,10,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,28,,,,,,,,,,
,18,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,57,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,11,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,8,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,29,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,21,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,2,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,71,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,18,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,162,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,176,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,5,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,32,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,32,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,12,,,,,,,,,,
,58,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,11,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,90,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,208,,,,,,,,,,
,0,,,,,,,,,,
,20,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,47,,,,,,,,,,
,0,,,,,,,,,,
,4,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,5,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,44,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,2,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,4,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,14,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,13,,,,,,,,,,
,14,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,35,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,14,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,17,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,4,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,4,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,72,,,,,,,,,,
,37,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,5,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,2,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,10,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,7,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,14,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,57,,,,,,,,,,
,0,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,10,,,,,,,,,,
,0,,,,,,,,,,
,13,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,3,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,88,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,12,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,105,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,8,,,,,,,,,,
,0,,,,,,,,,,
,33,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,0,,,,,,,,,,
,2,,,,,,,,,,
,0,,,,,,,,,,
,1,,,,,,,,,,
